source,target,weight,total_votes_agreed,total_votes_shared,source_party,target_party,period,topic
Pia Kristensen,Mogens Nørgård,0.5,1,2,Dansk Folkeparti,Kristendemokraterne,65,klima
Marianne Jelved,Brian Mikkelsen,0.0,0,1,Radikale Venstre,Det Konservative Folkeparti,65,klima
Marianne Jelved,Mikkel Dencker,0.0,0,1,Radikale Venstre,Dansk Folkeparti,65,klima
Marianne Jelved,Morten Bødskov,1.0,1,1,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Ole Sohn,1.0,1,1,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Eva Kjer Hansen,0.0,0,1,Radikale Venstre,Venstre,65,klima
Marianne Jelved,Kristian Jensen,0.0,0,1,Radikale Venstre,Venstre,65,klima
Marianne Jelved,Ulla Tørnæs,0.0,0,1,Radikale Venstre,Venstre,65,klima
Marianne Jelved,Villy Søvndal,1.0,1,1,Radikale Venstre,Socialistisk Folkeparti,65,klima
Marianne Jelved,Kristen Touborg,1.0,1,1,Radikale Venstre,Socialistisk Folkeparti,65,klima
Marianne Jelved,Carina Christensen,0.0,0,1,Radikale Venstre,Det Konservative Folkeparti,65,klima
Marianne Jelved,Poul Nødgaard,0.0,0,1,Radikale Venstre,Dansk Folkeparti,65,klima
Marianne Jelved,Niels Helveg Petersen,1.0,1,1,Radikale Venstre,Radikale Venstre,65,klima
Marianne Jelved,Hanne Severinsen,0.0,0,1,Radikale Venstre,Venstre,65,klima
Marianne Jelved,Lone Møller (udpeget af S),1.0,1,1,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Lotte Bundsgaard,1.0,1,1,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Nicolai Wammen,0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Kristian Thulesen Dahl,0.0,0,0,Radikale Venstre,Uden for folketingsgrupperne,65,klima
Marianne Jelved,Pernille Rosenkrantz-Theil,0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Jeppe Kofod,0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Karen J. Klint (udpeget af S),0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Preben Rudiengaard,0.0,0,0,Radikale Venstre,Venstre,65,klima
Marianne Jelved,Lissa Mathiasen,0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Marianne Jelved,Mogens Nørgård,0.0,0,0,Radikale Venstre,Kristendemokraterne,65,klima
Brian Mikkelsen,Mikkel Dencker,1.0,1,1,Det Konservative Folkeparti,Dansk Folkeparti,65,klima
Brian Mikkelsen,Morten Bødskov,0.0,0,1,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Ole Sohn,0.0,0,1,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Eva Kjer Hansen,1.0,1,1,Det Konservative Folkeparti,Venstre,65,klima
Brian Mikkelsen,Kristian Jensen,1.0,1,1,Det Konservative Folkeparti,Venstre,65,klima
Brian Mikkelsen,Ulla Tørnæs,1.0,1,1,Det Konservative Folkeparti,Venstre,65,klima
Brian Mikkelsen,Villy Søvndal,0.0,0,1,Det Konservative Folkeparti,Socialistisk Folkeparti,65,klima
Brian Mikkelsen,Kristen Touborg,0.0,0,1,Det Konservative Folkeparti,Socialistisk Folkeparti,65,klima
Brian Mikkelsen,Carina Christensen,1.0,1,1,Det Konservative Folkeparti,Det Konservative Folkeparti,65,klima
Brian Mikkelsen,Poul Nødgaard,1.0,1,1,Det Konservative Folkeparti,Dansk Folkeparti,65,klima
Brian Mikkelsen,Niels Helveg Petersen,0.0,0,1,Det Konservative Folkeparti,Radikale Venstre,65,klima
Brian Mikkelsen,Hanne Severinsen,1.0,1,1,Det Konservative Folkeparti,Venstre,65,klima
Brian Mikkelsen,Lone Møller (udpeget af S),0.0,0,1,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Lotte Bundsgaard,0.0,0,1,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Nicolai Wammen,0.0,0,0,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Kristian Thulesen Dahl,0.0,0,0,Det Konservative Folkeparti,Uden for folketingsgrupperne,65,klima
Brian Mikkelsen,Pernille Rosenkrantz-Theil,0.0,0,0,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Jeppe Kofod,0.0,0,0,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Karen J. Klint (udpeget af S),0.0,0,0,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Preben Rudiengaard,0.0,0,0,Det Konservative Folkeparti,Venstre,65,klima
Brian Mikkelsen,Lissa Mathiasen,0.0,0,0,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Brian Mikkelsen,Mogens Nørgård,0.0,0,0,Det Konservative Folkeparti,Kristendemokraterne,65,klima
Mikkel Dencker,Morten Bødskov,0.0,0,3,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Ole Sohn,0.0,0,3,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Eva Kjer Hansen,1.0,3,3,Dansk Folkeparti,Venstre,65,klima
Mikkel Dencker,Kristian Jensen,1.0,1,1,Dansk Folkeparti,Venstre,65,klima
Mikkel Dencker,Ulla Tørnæs,1.0,3,3,Dansk Folkeparti,Venstre,65,klima
Mikkel Dencker,Villy Søvndal,0.0,0,3,Dansk Folkeparti,Socialistisk Folkeparti,65,klima
Mikkel Dencker,Kristen Touborg,0.0,0,3,Dansk Folkeparti,Socialistisk Folkeparti,65,klima
Mikkel Dencker,Carina Christensen,1.0,3,3,Dansk Folkeparti,Det Konservative Folkeparti,65,klima
Mikkel Dencker,Poul Nødgaard,1.0,3,3,Dansk Folkeparti,Dansk Folkeparti,65,klima
Mikkel Dencker,Niels Helveg Petersen,0.0,0,1,Dansk Folkeparti,Radikale Venstre,65,klima
Mikkel Dencker,Hanne Severinsen,1.0,1,1,Dansk Folkeparti,Venstre,65,klima
Mikkel Dencker,Lone Møller (udpeget af S),0.0,0,3,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Lotte Bundsgaard,0.0,0,1,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Nicolai Wammen,0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Kristian Thulesen Dahl,1.0,2,2,Dansk Folkeparti,Uden for folketingsgrupperne,65,klima
Mikkel Dencker,Pernille Rosenkrantz-Theil,0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Jeppe Kofod,0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Karen J. Klint (udpeget af S),0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Preben Rudiengaard,1.0,2,2,Dansk Folkeparti,Venstre,65,klima
Mikkel Dencker,Lissa Mathiasen,0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Mikkel Dencker,Mogens Nørgård,0.5,1,2,Dansk Folkeparti,Kristendemokraterne,65,klima
Morten Bødskov,Ole Sohn,1.0,3,3,Socialdemokratiet,Socialdemokratiet,65,klima
Morten Bødskov,Eva Kjer Hansen,0.0,0,3,Socialdemokratiet,Venstre,65,klima
Morten Bødskov,Kristian Jensen,0.0,0,1,Socialdemokratiet,Venstre,65,klima
Morten Bødskov,Ulla Tørnæs,0.0,0,3,Socialdemokratiet,Venstre,65,klima
Morten Bødskov,Villy Søvndal,1.0,3,3,Socialdemokratiet,Socialistisk Folkeparti,65,klima
Morten Bødskov,Kristen Touborg,1.0,3,3,Socialdemokratiet,Socialistisk Folkeparti,65,klima
Morten Bødskov,Carina Christensen,0.0,0,3,Socialdemokratiet,Det Konservative Folkeparti,65,klima
Morten Bødskov,Poul Nødgaard,0.0,0,3,Socialdemokratiet,Dansk Folkeparti,65,klima
Morten Bødskov,Niels Helveg Petersen,1.0,1,1,Socialdemokratiet,Radikale Venstre,65,klima
Morten Bødskov,Hanne Severinsen,0.0,0,1,Socialdemokratiet,Venstre,65,klima
Morten Bødskov,Lone Møller (udpeget af S),1.0,3,3,Socialdemokratiet,Socialdemokratiet,65,klima
Morten Bødskov,Lotte Bundsgaard,1.0,1,1,Socialdemokratiet,Socialdemokratiet,65,klima
Morten Bødskov,Nicolai Wammen,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Morten Bødskov,Kristian Thulesen Dahl,0.0,0,2,Socialdemokratiet,Uden for folketingsgrupperne,65,klima
Morten Bødskov,Pernille Rosenkrantz-Theil,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Morten Bødskov,Jeppe Kofod,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Morten Bødskov,Karen J. Klint (udpeget af S),1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Morten Bødskov,Preben Rudiengaard,0.0,0,2,Socialdemokratiet,Venstre,65,klima
Morten Bødskov,Lissa Mathiasen,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Morten Bødskov,Mogens Nørgård,0.5,1,2,Socialdemokratiet,Kristendemokraterne,65,klima
Ole Sohn,Eva Kjer Hansen,0.0,0,3,Socialdemokratiet,Venstre,65,klima
Ole Sohn,Kristian Jensen,0.0,0,1,Socialdemokratiet,Venstre,65,klima
Ole Sohn,Ulla Tørnæs,0.0,0,3,Socialdemokratiet,Venstre,65,klima
Ole Sohn,Villy Søvndal,1.0,3,3,Socialdemokratiet,Socialistisk Folkeparti,65,klima
Ole Sohn,Kristen Touborg,1.0,3,3,Socialdemokratiet,Socialistisk Folkeparti,65,klima
Ole Sohn,Carina Christensen,0.0,0,3,Socialdemokratiet,Det Konservative Folkeparti,65,klima
Ole Sohn,Poul Nødgaard,0.0,0,3,Socialdemokratiet,Dansk Folkeparti,65,klima
Ole Sohn,Niels Helveg Petersen,1.0,1,1,Socialdemokratiet,Radikale Venstre,65,klima
Ole Sohn,Hanne Severinsen,0.0,0,1,Socialdemokratiet,Venstre,65,klima
Ole Sohn,Lone Møller (udpeget af S),1.0,3,3,Socialdemokratiet,Socialdemokratiet,65,klima
Ole Sohn,Lotte Bundsgaard,1.0,1,1,Socialdemokratiet,Socialdemokratiet,65,klima
Ole Sohn,Nicolai Wammen,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Ole Sohn,Kristian Thulesen Dahl,0.0,0,2,Socialdemokratiet,Uden for folketingsgrupperne,65,klima
Ole Sohn,Pernille Rosenkrantz-Theil,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Ole Sohn,Jeppe Kofod,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Ole Sohn,Karen J. Klint (udpeget af S),1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Ole Sohn,Preben Rudiengaard,0.0,0,2,Socialdemokratiet,Venstre,65,klima
Ole Sohn,Lissa Mathiasen,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Ole Sohn,Mogens Nørgård,0.5,1,2,Socialdemokratiet,Kristendemokraterne,65,klima
Eva Kjer Hansen,Kristian Jensen,1.0,1,1,Venstre,Venstre,65,klima
Eva Kjer Hansen,Ulla Tørnæs,1.0,3,3,Venstre,Venstre,65,klima
Eva Kjer Hansen,Villy Søvndal,0.0,0,3,Venstre,Socialistisk Folkeparti,65,klima
Eva Kjer Hansen,Kristen Touborg,0.0,0,3,Venstre,Socialistisk Folkeparti,65,klima
Eva Kjer Hansen,Carina Christensen,1.0,3,3,Venstre,Det Konservative Folkeparti,65,klima
Eva Kjer Hansen,Poul Nødgaard,1.0,3,3,Venstre,Dansk Folkeparti,65,klima
Eva Kjer Hansen,Niels Helveg Petersen,0.0,0,1,Venstre,Radikale Venstre,65,klima
Eva Kjer Hansen,Hanne Severinsen,1.0,1,1,Venstre,Venstre,65,klima
Eva Kjer Hansen,Lone Møller (udpeget af S),0.0,0,3,Venstre,Socialdemokratiet,65,klima
Eva Kjer Hansen,Lotte Bundsgaard,0.0,0,1,Venstre,Socialdemokratiet,65,klima
Eva Kjer Hansen,Nicolai Wammen,0.0,0,2,Venstre,Socialdemokratiet,65,klima
Eva Kjer Hansen,Kristian Thulesen Dahl,1.0,2,2,Venstre,Uden for folketingsgrupperne,65,klima
Eva Kjer Hansen,Pernille Rosenkrantz-Theil,0.0,0,2,Venstre,Socialdemokratiet,65,klima
Eva Kjer Hansen,Jeppe Kofod,0.0,0,2,Venstre,Socialdemokratiet,65,klima
Eva Kjer Hansen,Karen J. Klint (udpeget af S),0.0,0,2,Venstre,Socialdemokratiet,65,klima
Eva Kjer Hansen,Preben Rudiengaard,1.0,2,2,Venstre,Venstre,65,klima
Eva Kjer Hansen,Lissa Mathiasen,0.0,0,2,Venstre,Socialdemokratiet,65,klima
Eva Kjer Hansen,Mogens Nørgård,0.5,1,2,Venstre,Kristendemokraterne,65,klima
Kristian Jensen,Ulla Tørnæs,1.0,1,1,Venstre,Venstre,65,klima
Kristian Jensen,Villy Søvndal,0.0,0,1,Venstre,Socialistisk Folkeparti,65,klima
Kristian Jensen,Kristen Touborg,0.0,0,1,Venstre,Socialistisk Folkeparti,65,klima
Kristian Jensen,Carina Christensen,1.0,1,1,Venstre,Det Konservative Folkeparti,65,klima
Kristian Jensen,Poul Nødgaard,1.0,1,1,Venstre,Dansk Folkeparti,65,klima
Kristian Jensen,Niels Helveg Petersen,0.0,0,1,Venstre,Radikale Venstre,65,klima
Kristian Jensen,Hanne Severinsen,1.0,1,1,Venstre,Venstre,65,klima
Kristian Jensen,Lone Møller (udpeget af S),0.0,0,1,Venstre,Socialdemokratiet,65,klima
Kristian Jensen,Lotte Bundsgaard,0.0,0,1,Venstre,Socialdemokratiet,65,klima
Kristian Jensen,Nicolai Wammen,0.0,0,0,Venstre,Socialdemokratiet,65,klima
Kristian Jensen,Kristian Thulesen Dahl,0.0,0,0,Venstre,Uden for folketingsgrupperne,65,klima
Kristian Jensen,Pernille Rosenkrantz-Theil,0.0,0,0,Venstre,Socialdemokratiet,65,klima
Kristian Jensen,Jeppe Kofod,0.0,0,0,Venstre,Socialdemokratiet,65,klima
Kristian Jensen,Karen J. Klint (udpeget af S),0.0,0,0,Venstre,Socialdemokratiet,65,klima
Kristian Jensen,Preben Rudiengaard,0.0,0,0,Venstre,Venstre,65,klima
Kristian Jensen,Lissa Mathiasen,0.0,0,0,Venstre,Socialdemokratiet,65,klima
Kristian Jensen,Mogens Nørgård,0.0,0,0,Venstre,Kristendemokraterne,65,klima
Ulla Tørnæs,Villy Søvndal,0.0,0,3,Venstre,Socialistisk Folkeparti,65,klima
Ulla Tørnæs,Kristen Touborg,0.0,0,3,Venstre,Socialistisk Folkeparti,65,klima
Ulla Tørnæs,Carina Christensen,1.0,3,3,Venstre,Det Konservative Folkeparti,65,klima
Ulla Tørnæs,Poul Nødgaard,1.0,3,3,Venstre,Dansk Folkeparti,65,klima
Ulla Tørnæs,Niels Helveg Petersen,0.0,0,1,Venstre,Radikale Venstre,65,klima
Ulla Tørnæs,Hanne Severinsen,1.0,1,1,Venstre,Venstre,65,klima
Ulla Tørnæs,Lone Møller (udpeget af S),0.0,0,3,Venstre,Socialdemokratiet,65,klima
Ulla Tørnæs,Lotte Bundsgaard,0.0,0,1,Venstre,Socialdemokratiet,65,klima
Ulla Tørnæs,Nicolai Wammen,0.0,0,2,Venstre,Socialdemokratiet,65,klima
Ulla Tørnæs,Kristian Thulesen Dahl,1.0,2,2,Venstre,Uden for folketingsgrupperne,65,klima
Ulla Tørnæs,Pernille Rosenkrantz-Theil,0.0,0,2,Venstre,Socialdemokratiet,65,klima
Ulla Tørnæs,Jeppe Kofod,0.0,0,2,Venstre,Socialdemokratiet,65,klima
Ulla Tørnæs,Karen J. Klint (udpeget af S),0.0,0,2,Venstre,Socialdemokratiet,65,klima
Ulla Tørnæs,Preben Rudiengaard,1.0,2,2,Venstre,Venstre,65,klima
Ulla Tørnæs,Lissa Mathiasen,0.0,0,2,Venstre,Socialdemokratiet,65,klima
Ulla Tørnæs,Mogens Nørgård,0.5,1,2,Venstre,Kristendemokraterne,65,klima
Villy Søvndal,Kristen Touborg,1.0,3,3,Socialistisk Folkeparti,Socialistisk Folkeparti,65,klima
Villy Søvndal,Carina Christensen,0.0,0,3,Socialistisk Folkeparti,Det Konservative Folkeparti,65,klima
Villy Søvndal,Poul Nødgaard,0.0,0,3,Socialistisk Folkeparti,Dansk Folkeparti,65,klima
Villy Søvndal,Niels Helveg Petersen,1.0,1,1,Socialistisk Folkeparti,Radikale Venstre,65,klima
Villy Søvndal,Hanne Severinsen,0.0,0,1,Socialistisk Folkeparti,Venstre,65,klima
Villy Søvndal,Lone Møller (udpeget af S),1.0,3,3,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Villy Søvndal,Lotte Bundsgaard,1.0,1,1,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Villy Søvndal,Nicolai Wammen,1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Villy Søvndal,Kristian Thulesen Dahl,0.0,0,2,Socialistisk Folkeparti,Uden for folketingsgrupperne,65,klima
Villy Søvndal,Pernille Rosenkrantz-Theil,1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Villy Søvndal,Jeppe Kofod,1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Villy Søvndal,Karen J. Klint (udpeget af S),1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Villy Søvndal,Preben Rudiengaard,0.0,0,2,Socialistisk Folkeparti,Venstre,65,klima
Villy Søvndal,Lissa Mathiasen,1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Villy Søvndal,Mogens Nørgård,0.5,1,2,Socialistisk Folkeparti,Kristendemokraterne,65,klima
Kristen Touborg,Carina Christensen,0.0,0,3,Socialistisk Folkeparti,Det Konservative Folkeparti,65,klima
Kristen Touborg,Poul Nødgaard,0.0,0,3,Socialistisk Folkeparti,Dansk Folkeparti,65,klima
Kristen Touborg,Niels Helveg Petersen,1.0,1,1,Socialistisk Folkeparti,Radikale Venstre,65,klima
Kristen Touborg,Hanne Severinsen,0.0,0,1,Socialistisk Folkeparti,Venstre,65,klima
Kristen Touborg,Lone Møller (udpeget af S),1.0,3,3,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Kristen Touborg,Lotte Bundsgaard,1.0,1,1,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Kristen Touborg,Nicolai Wammen,1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Kristen Touborg,Kristian Thulesen Dahl,0.0,0,2,Socialistisk Folkeparti,Uden for folketingsgrupperne,65,klima
Kristen Touborg,Pernille Rosenkrantz-Theil,1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Kristen Touborg,Jeppe Kofod,1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Kristen Touborg,Karen J. Klint (udpeget af S),1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Kristen Touborg,Preben Rudiengaard,0.0,0,2,Socialistisk Folkeparti,Venstre,65,klima
Kristen Touborg,Lissa Mathiasen,1.0,2,2,Socialistisk Folkeparti,Socialdemokratiet,65,klima
Kristen Touborg,Mogens Nørgård,0.5,1,2,Socialistisk Folkeparti,Kristendemokraterne,65,klima
Carina Christensen,Poul Nødgaard,1.0,3,3,Det Konservative Folkeparti,Dansk Folkeparti,65,klima
Carina Christensen,Niels Helveg Petersen,0.0,0,1,Det Konservative Folkeparti,Radikale Venstre,65,klima
Carina Christensen,Hanne Severinsen,1.0,1,1,Det Konservative Folkeparti,Venstre,65,klima
Carina Christensen,Lone Møller (udpeget af S),0.0,0,3,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Carina Christensen,Lotte Bundsgaard,0.0,0,1,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Carina Christensen,Nicolai Wammen,0.0,0,2,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Carina Christensen,Kristian Thulesen Dahl,1.0,2,2,Det Konservative Folkeparti,Uden for folketingsgrupperne,65,klima
Carina Christensen,Pernille Rosenkrantz-Theil,0.0,0,2,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Carina Christensen,Jeppe Kofod,0.0,0,2,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Carina Christensen,Karen J. Klint (udpeget af S),0.0,0,2,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Carina Christensen,Preben Rudiengaard,1.0,2,2,Det Konservative Folkeparti,Venstre,65,klima
Carina Christensen,Lissa Mathiasen,0.0,0,2,Det Konservative Folkeparti,Socialdemokratiet,65,klima
Carina Christensen,Mogens Nørgård,0.5,1,2,Det Konservative Folkeparti,Kristendemokraterne,65,klima
Poul Nødgaard,Niels Helveg Petersen,0.0,0,1,Dansk Folkeparti,Radikale Venstre,65,klima
Poul Nødgaard,Hanne Severinsen,1.0,1,1,Dansk Folkeparti,Venstre,65,klima
Poul Nødgaard,Lone Møller (udpeget af S),0.0,0,3,Dansk Folkeparti,Socialdemokratiet,65,klima
Poul Nødgaard,Lotte Bundsgaard,0.0,0,1,Dansk Folkeparti,Socialdemokratiet,65,klima
Poul Nødgaard,Nicolai Wammen,0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Poul Nødgaard,Kristian Thulesen Dahl,1.0,2,2,Dansk Folkeparti,Uden for folketingsgrupperne,65,klima
Poul Nødgaard,Pernille Rosenkrantz-Theil,0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Poul Nødgaard,Jeppe Kofod,0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Poul Nødgaard,Karen J. Klint (udpeget af S),0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Poul Nødgaard,Preben Rudiengaard,1.0,2,2,Dansk Folkeparti,Venstre,65,klima
Poul Nødgaard,Lissa Mathiasen,0.0,0,2,Dansk Folkeparti,Socialdemokratiet,65,klima
Poul Nødgaard,Mogens Nørgård,0.5,1,2,Dansk Folkeparti,Kristendemokraterne,65,klima
Niels Helveg Petersen,Hanne Severinsen,0.0,0,1,Radikale Venstre,Venstre,65,klima
Niels Helveg Petersen,Lone Møller (udpeget af S),1.0,1,1,Radikale Venstre,Socialdemokratiet,65,klima
Niels Helveg Petersen,Lotte Bundsgaard,1.0,1,1,Radikale Venstre,Socialdemokratiet,65,klima
Niels Helveg Petersen,Nicolai Wammen,0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Niels Helveg Petersen,Kristian Thulesen Dahl,0.0,0,0,Radikale Venstre,Uden for folketingsgrupperne,65,klima
Niels Helveg Petersen,Pernille Rosenkrantz-Theil,0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Niels Helveg Petersen,Jeppe Kofod,0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Niels Helveg Petersen,Karen J. Klint (udpeget af S),0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Niels Helveg Petersen,Preben Rudiengaard,0.0,0,0,Radikale Venstre,Venstre,65,klima
Niels Helveg Petersen,Lissa Mathiasen,0.0,0,0,Radikale Venstre,Socialdemokratiet,65,klima
Niels Helveg Petersen,Mogens Nørgård,0.0,0,0,Radikale Venstre,Kristendemokraterne,65,klima
Hanne Severinsen,Lone Møller (udpeget af S),0.0,0,1,Venstre,Socialdemokratiet,65,klima
Hanne Severinsen,Lotte Bundsgaard,0.0,0,1,Venstre,Socialdemokratiet,65,klima
Hanne Severinsen,Nicolai Wammen,0.0,0,0,Venstre,Socialdemokratiet,65,klima
Hanne Severinsen,Kristian Thulesen Dahl,0.0,0,0,Venstre,Uden for folketingsgrupperne,65,klima
Hanne Severinsen,Pernille Rosenkrantz-Theil,0.0,0,0,Venstre,Socialdemokratiet,65,klima
Hanne Severinsen,Jeppe Kofod,0.0,0,0,Venstre,Socialdemokratiet,65,klima
Hanne Severinsen,Karen J. Klint (udpeget af S),0.0,0,0,Venstre,Socialdemokratiet,65,klima
Hanne Severinsen,Preben Rudiengaard,0.0,0,0,Venstre,Venstre,65,klima
Hanne Severinsen,Lissa Mathiasen,0.0,0,0,Venstre,Socialdemokratiet,65,klima
Hanne Severinsen,Mogens Nørgård,0.0,0,0,Venstre,Kristendemokraterne,65,klima
Lone Møller (udpeget af S),Lotte Bundsgaard,1.0,1,1,Socialdemokratiet,Socialdemokratiet,65,klima
Lone Møller (udpeget af S),Nicolai Wammen,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Lone Møller (udpeget af S),Kristian Thulesen Dahl,0.0,0,2,Socialdemokratiet,Uden for folketingsgrupperne,65,klima
Lone Møller (udpeget af S),Pernille Rosenkrantz-Theil,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Lone Møller (udpeget af S),Jeppe Kofod,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Lone Møller (udpeget af S),Karen J. Klint (udpeget af S),1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Lone Møller (udpeget af S),Preben Rudiengaard,0.0,0,2,Socialdemokratiet,Venstre,65,klima
Lone Møller (udpeget af S),Lissa Mathiasen,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Lone Møller (udpeget af S),Mogens Nørgård,0.5,1,2,Socialdemokratiet,Kristendemokraterne,65,klima
Lotte Bundsgaard,Nicolai Wammen,0.0,0,0,Socialdemokratiet,Socialdemokratiet,65,klima
Lotte Bundsgaard,Kristian Thulesen Dahl,0.0,0,0,Socialdemokratiet,Uden for folketingsgrupperne,65,klima
Lotte Bundsgaard,Pernille Rosenkrantz-Theil,0.0,0,0,Socialdemokratiet,Socialdemokratiet,65,klima
Lotte Bundsgaard,Jeppe Kofod,0.0,0,0,Socialdemokratiet,Socialdemokratiet,65,klima
Lotte Bundsgaard,Karen J. Klint (udpeget af S),0.0,0,0,Socialdemokratiet,Socialdemokratiet,65,klima
Lotte Bundsgaard,Preben Rudiengaard,0.0,0,0,Socialdemokratiet,Venstre,65,klima
Lotte Bundsgaard,Lissa Mathiasen,0.0,0,0,Socialdemokratiet,Socialdemokratiet,65,klima
Lotte Bundsgaard,Mogens Nørgård,0.0,0,0,Socialdemokratiet,Kristendemokraterne,65,klima
Nicolai Wammen,Kristian Thulesen Dahl,0.0,0,2,Socialdemokratiet,Uden for folketingsgrupperne,65,klima
Nicolai Wammen,Pernille Rosenkrantz-Theil,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Nicolai Wammen,Jeppe Kofod,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Nicolai Wammen,Karen J. Klint (udpeget af S),1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Nicolai Wammen,Preben Rudiengaard,0.0,0,2,Socialdemokratiet,Venstre,65,klima
Nicolai Wammen,Lissa Mathiasen,1.0,2,2,Socialdemokratiet,Socialdemokratiet,65,klima
Nicolai Wammen,Mogens Nørgård,0.5,1,2,Socialdemokratiet,Kristendemokraterne,65,klima
Kristian Thulesen Dahl,Pernille Rosenkrantz-Theil,0.0,0,2,Uden for folketingsgrupperne,Socialdemokratiet,65,klima
Kristian Thulesen Dahl,Jeppe Kofod,0.0,0,2,Uden for folketingsgrupperne,Socialdemokratiet,65,klima
Kristian Thulesen Dahl,Karen J. Klint (udpeget af S),0.0,0,2,Uden for folketingsgrupperne,Socialdemokratiet,65,klima
