voting_id,party,politician,vote_type
10329,Socialdemokratiet,Ane Halsboe-Jørgensen,1
10329,Enhedslisten,Søren Egge Rasmussen,2
10329,Danmarksdemokraterne,Marlene Harpsøe,2
10329,Det Konservative Folkeparti,Rasmus Jarlov,3
10329,Socialdemokratiet,Yildiz Akdogan,1
10329,Venstre,Søren Gade,3
10329,Det Konservative Folkeparti,Per Larsen,3
10329,Inuit Ataqatigiit,Aaja Chemnitz,3
10329,Socialdemokratiet,Lea Wermelin,1
10329,Socialdemokratiet,Christian Rabjerg Madsen,1
10329,Dansk Folkeparti,Peter Kofod,3
10329,Socialdemokratiet,Mattias Tesfaye,1
10329,Danmarksdemokraterne,Lise Bech,2
10329,Alternativet,Torsten Gejl,3
10329,Socialdemokratiet,Peter Hummelgaard,3
10329,Enhedslisten,Pelle Dragsted,2
10329,Liberal Alliance,Carsten Bach,1
10329,Socialdemokratiet,Kaare Dybvad Bek,3
10329,Det Konservative Folkeparti,Mette Abildgaard,1
10329,Socialdemokratiet,Kasper Roug,1
10329,Socialdemokratiet,Malte Larsen,1
10329,Socialdemokratiet,Anne Paulin,1
10329,Enhedslisten,Peder Hvelplund,2
10329,Socialistisk Folkeparti,Kirsten Normann Andersen,2
10329,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
10329,Socialistisk Folkeparti,Carl Valentin,3
10329,Danmarksdemokraterne,Mads Fuglede,3
10329,Naleraq,Aki-Matilda Høegh-Dam,3
10329,Enhedslisten,Mai Villadsen,3
10329,Enhedslisten,Victoria Velasquez,3
10329,Venstre,Kim Valentin,1
10329,Venstre,Christoffer Aagaard Melson,1
10329,Venstre,Heidi Bank,1
10329,Venstre,Marie Bjerre,1
10329,Socialistisk Folkeparti,Anne Valentina Berthelsen,2
10329,Socialistisk Folkeparti,Charlotte Broman Mølbæk,2
10329,Det Konservative Folkeparti,Mona Juul,1
10329,Socialdemokratiet,Henrik Møller,1
10330,Socialdemokratiet,Nicolai Wammen,3
10330,Dansk Folkeparti,Alex Ahrendtsen,2
10330,Danmarksdemokraterne,Søren Espersen,2
10330,Socialdemokratiet,Astrid Krag,1
10330,Socialistisk Folkeparti,Pia Olsen Dyhr,3
10330,Danmarksdemokraterne,Peter Skaarup,3
10330,Venstre,Erling Bonnesen,3
10330,Moderaterne,Jakob Engel-Schmidt,3
10330,Socialdemokratiet,Mette Reissmann,1
10330,Venstre,Torsten Schack Pedersen,1
10330,Danmarksdemokraterne,Hans Kristian Skibby,2
10330,Venstre,Louise Elholm,1
10330,Socialdemokratiet,Jesper Petersen,1
10330,Liberal Alliance,Ole Birk Olesen,3
10330,Venstre,Jan E. Jørgensen,1
10330,Enhedslisten,Trine Pertou Mach,3
10330,Enhedslisten,Rosa Lund,3
10330,Radikale Venstre,Lotte Rod,3
10330,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2
10330,Socialdemokratiet,Trine Bramsen,3
10330,Danmarksdemokraterne,Dennis Flydtkjær,2
10330,Socialdemokratiet,Benny Engelbrecht,3
10330,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
10330,Venstre,Hans Christian Schmidt,1
10330,Venstre,Preben Bang Henriksen,3
10330,Venstre,Sophie Løhde,1
10330,Venstre,Christian Friis Bach,1
10330,Socialdemokratiet,Mette Frederiksen,3
10330,Venstre,Thomas Danielsen,1
10330,Radikale Venstre,Martin Lidegaard,1
10330,Moderaterne,Lars Løkke Rasmussen,3
10330,Socialdemokratiet,Ida Auken,1
10330,Socialdemokratiet,Mogens Jensen,1
10330,Danmarksdemokraterne,Karina Adsbøl,3
10330,Venstre,Hans Andersen,1
10330,Venstre,Anni Matthiesen,1
10330,Venstre,Jacob Jensen,3
10330,Enhedslisten,Søren Søndergaard,2
10330,Venstre,Michael Aastrup Jensen,1
10330,Venstre,Peter Juel-Jensen,1
10330,Danmarksdemokraterne,Inger Støjberg,2
10330,Det Konservative Folkeparti,Mai Mercado,1
10330,Radikale Venstre,Zenia Stampe,1
10330,Socialistisk Folkeparti,Karsten Hønge,1
10330,Socialdemokratiet,Thomas Jensen,1
10330,Venstre,Troels Lund Poulsen,3
10330,Socialdemokratiet,Simon Kollerup,1
10330,Socialdemokratiet,Jens Joel,1
10330,Socialdemokratiet,Jeppe Bruus,3
10330,Venstre,Lars Christian Lilleholt,3
10330,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
10330,Socialdemokratiet,Morten Bødskov,3
10330,Socialdemokratiet,Flemming Møller Mortensen,1
10330,Dansk Folkeparti,Morten Messerschmidt,3
10330,Socialdemokratiet,Magnus Heunicke,1
10330,Dansk Folkeparti,Pia Kjærsgaard,2
10330,Socialdemokratiet,Bjarne Laustsen,3
10330,Socialdemokratiet,Leif Lahn Jensen,1
10330,Javnaðarflokkurin,Sjúrður Skaale,3
10330,Socialdemokratiet,Rasmus Horn Langhoff,1
10330,Socialdemokratiet,Per Husted,3
10330,Socialdemokratiet,Karin Gaardsted,3
10330,Socialdemokratiet,Ane Halsboe-Jørgensen,1
10330,Enhedslisten,Søren Egge Rasmussen,2
10330,Danmarksdemokraterne,Marlene Harpsøe,2
10330,Det Konservative Folkeparti,Rasmus Jarlov,3
10330,Socialdemokratiet,Yildiz Akdogan,1
10330,Venstre,Søren Gade,3
10330,Det Konservative Folkeparti,Per Larsen,3
10330,Inuit Ataqatigiit,Aaja Chemnitz,3
10330,Socialdemokratiet,Lea Wermelin,1
10330,Socialdemokratiet,Christian Rabjerg Madsen,1
10330,Dansk Folkeparti,Peter Kofod,3
10330,Socialdemokratiet,Mattias Tesfaye,1
10330,Danmarksdemokraterne,Lise Bech,2
10330,Alternativet,Torsten Gejl,3
10330,Socialdemokratiet,Peter Hummelgaard,3
10330,Enhedslisten,Pelle Dragsted,2
10330,Liberal Alliance,Carsten Bach,1
10330,Socialdemokratiet,Kaare Dybvad Bek,3
10330,Det Konservative Folkeparti,Mette Abildgaard,1
10330,Socialdemokratiet,Kasper Roug,1
10330,Socialdemokratiet,Malte Larsen,1
10330,Socialdemokratiet,Anne Paulin,1
10330,Enhedslisten,Peder Hvelplund,2
10330,Socialistisk Folkeparti,Kirsten Normann Andersen,1
10330,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
10330,Socialistisk Folkeparti,Carl Valentin,3
10330,Danmarksdemokraterne,Mads Fuglede,3
10330,Naleraq,Aki-Matilda Høegh-Dam,3
10330,Enhedslisten,Mai Villadsen,3
10330,Enhedslisten,Victoria Velasquez,3
10330,Venstre,Kim Valentin,1
10330,Venstre,Christoffer Aagaard Melson,1
10330,Venstre,Heidi Bank,1
10330,Venstre,Marie Bjerre,1
10330,Socialistisk Folkeparti,Anne Valentina Berthelsen,1
10330,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1
10330,Det Konservative Folkeparti,Mona Juul,1
10330,Socialdemokratiet,Henrik Møller,1
10331,Socialdemokratiet,Nicolai Wammen,3
10331,Dansk Folkeparti,Alex Ahrendtsen,2
10331,Danmarksdemokraterne,Søren Espersen,2
10331,Socialdemokratiet,Astrid Krag,1
10331,Socialistisk Folkeparti,Pia Olsen Dyhr,3
10331,Danmarksdemokraterne,Peter Skaarup,3
10331,Venstre,Erling Bonnesen,1
10331,Moderaterne,Jakob Engel-Schmidt,3
10331,Socialdemokratiet,Mette Reissmann,1
10331,Venstre,Torsten Schack Pedersen,1
10331,Danmarksdemokraterne,Hans Kristian Skibby,2
10331,Venstre,Louise Elholm,1
10331,Socialdemokratiet,Jesper Petersen,1
10331,Liberal Alliance,Ole Birk Olesen,3
10331,Venstre,Jan E. Jørgensen,1
10331,Enhedslisten,Trine Pertou Mach,3
10331,Enhedslisten,Rosa Lund,3
10331,Radikale Venstre,Lotte Rod,3
10331,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2
10331,Socialdemokratiet,Trine Bramsen,3
10331,Danmarksdemokraterne,Dennis Flydtkjær,2
10331,Socialdemokratiet,Benny Engelbrecht,1
10331,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
10331,Venstre,Hans Christian Schmidt,1
10331,Venstre,Preben Bang Henriksen,3
10331,Venstre,Sophie Løhde,1
10331,Venstre,Christian Friis Bach,1
10331,Socialdemokratiet,Mette Frederiksen,3
10331,Venstre,Thomas Danielsen,1
10331,Radikale Venstre,Martin Lidegaard,1
10331,Moderaterne,Lars Løkke Rasmussen,3
10331,Socialdemokratiet,Ida Auken,1
10331,Socialdemokratiet,Mogens Jensen,1
10331,Danmarksdemokraterne,Karina Adsbøl,3
10331,Venstre,Hans Andersen,1
10331,Venstre,Anni Matthiesen,1
10331,Venstre,Jacob Jensen,3
10331,Enhedslisten,Søren Søndergaard,2
10331,Venstre,Michael Aastrup Jensen,1
10331,Venstre,Peter Juel-Jensen,1
10331,Danmarksdemokraterne,Inger Støjberg,2
10331,Det Konservative Folkeparti,Mai Mercado,1
10331,Radikale Venstre,Zenia Stampe,1
10331,Socialistisk Folkeparti,Karsten Hønge,2
10331,Socialdemokratiet,Thomas Jensen,1
10331,Venstre,Troels Lund Poulsen,3
10331,Socialdemokratiet,Simon Kollerup,1
10331,Socialdemokratiet,Jens Joel,1
10331,Socialdemokratiet,Jeppe Bruus,3
10331,Venstre,Lars Christian Lilleholt,3
10331,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
10331,Socialdemokratiet,Morten Bødskov,3
10331,Socialdemokratiet,Flemming Møller Mortensen,1
10331,Dansk Folkeparti,Morten Messerschmidt,3
10331,Socialdemokratiet,Magnus Heunicke,1
10331,Dansk Folkeparti,Pia Kjærsgaard,2
10331,Socialdemokratiet,Bjarne Laustsen,3
10331,Socialdemokratiet,Leif Lahn Jensen,1
10331,Javnaðarflokkurin,Sjúrður Skaale,3
10331,Socialdemokratiet,Rasmus Horn Langhoff,1
10331,Socialdemokratiet,Per Husted,3
10331,Socialdemokratiet,Karin Gaardsted,3
10331,Socialdemokratiet,Ane Halsboe-Jørgensen,1
10331,Enhedslisten,Søren Egge Rasmussen,2
10331,Danmarksdemokraterne,Marlene Harpsøe,2
10331,Det Konservative Folkeparti,Rasmus Jarlov,3
10331,Socialdemokratiet,Yildiz Akdogan,1
10331,Venstre,Søren Gade,3
10331,Det Konservative Folkeparti,Per Larsen,3
10331,Inuit Ataqatigiit,Aaja Chemnitz,3
10331,Socialdemokratiet,Lea Wermelin,1
10331,Socialdemokratiet,Christian Rabjerg Madsen,1
10331,Dansk Folkeparti,Peter Kofod,3
10331,Socialdemokratiet,Mattias Tesfaye,1
10331,Danmarksdemokraterne,Lise Bech,2
10331,Alternativet,Torsten Gejl,3
10331,Socialdemokratiet,Peter Hummelgaard,3
10331,Enhedslisten,Pelle Dragsted,2
10331,Liberal Alliance,Carsten Bach,1
10331,Socialdemokratiet,Kaare Dybvad Bek,3
10331,Det Konservative Folkeparti,Mette Abildgaard,1
10331,Socialdemokratiet,Kasper Roug,1
10331,Socialdemokratiet,Malte Larsen,1
10331,Socialdemokratiet,Anne Paulin,1
10331,Enhedslisten,Peder Hvelplund,2
10331,Socialistisk Folkeparti,Kirsten Normann Andersen,2
10331,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
10331,Socialistisk Folkeparti,Carl Valentin,3
10331,Danmarksdemokraterne,Mads Fuglede,3
10331,Naleraq,Aki-Matilda Høegh-Dam,3
10331,Enhedslisten,Mai Villadsen,3
10331,Enhedslisten,Victoria Velasquez,3
10331,Venstre,Kim Valentin,1
10331,Venstre,Christoffer Aagaard Melson,1
10331,Venstre,Heidi Bank,1
10331,Venstre,Marie Bjerre,1
10331,Socialistisk Folkeparti,Anne Valentina Berthelsen,2
10331,Socialistisk Folkeparti,Charlotte Broman Mølbæk,2
10331,Det Konservative Folkeparti,Mona Juul,1
10331,Socialdemokratiet,Henrik Møller,1
10332,Socialdemokratiet,Nicolai Wammen,3
10332,Dansk Folkeparti,Alex Ahrendtsen,4
10332,Danmarksdemokraterne,Søren Espersen,2
10332,Socialdemokratiet,Astrid Krag,1
10332,Socialistisk Folkeparti,Pia Olsen Dyhr,3
10332,Danmarksdemokraterne,Peter Skaarup,3
10332,Venstre,Erling Bonnesen,1
10332,Moderaterne,Jakob Engel-Schmidt,3
10332,Socialdemokratiet,Mette Reissmann,1
10332,Venstre,Torsten Schack Pedersen,1
10332,Danmarksdemokraterne,Hans Kristian Skibby,2
10332,Venstre,Louise Elholm,1
10332,Socialdemokratiet,Jesper Petersen,1
10332,Liberal Alliance,Ole Birk Olesen,3
10332,Venstre,Jan E. Jørgensen,1
10332,Enhedslisten,Trine Pertou Mach,3
10332,Enhedslisten,Rosa Lund,3
10332,Radikale Venstre,Lotte Rod,3
10332,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2
10332,Socialdemokratiet,Trine Bramsen,3
10332,Danmarksdemokraterne,Dennis Flydtkjær,2
10332,Socialdemokratiet,Benny Engelbrecht,3
10332,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
10332,Venstre,Hans Christian Schmidt,1
10332,Venstre,Preben Bang Henriksen,3
10332,Venstre,Sophie Løhde,1
10332,Venstre,Christian Friis Bach,1
10332,Socialdemokratiet,Mette Frederiksen,3
10332,Venstre,Thomas Danielsen,1
10332,Radikale Venstre,Martin Lidegaard,1
10332,Moderaterne,Lars Løkke Rasmussen,3
10332,Socialdemokratiet,Ida Auken,1
10332,Socialdemokratiet,Mogens Jensen,1
10332,Danmarksdemokraterne,Karina Adsbøl,3
10332,Venstre,Hans Andersen,1
10332,Venstre,Anni Matthiesen,1
10332,Venstre,Jacob Jensen,3
10332,Enhedslisten,Søren Søndergaard,2
10332,Venstre,Michael Aastrup Jensen,1
10332,Venstre,Peter Juel-Jensen,1
10332,Danmarksdemokraterne,Inger Støjberg,2
10332,Det Konservative Folkeparti,Mai Mercado,1
10332,Radikale Venstre,Zenia Stampe,1
10332,Socialistisk Folkeparti,Karsten Hønge,4
10332,Socialdemokratiet,Thomas Jensen,1
10332,Venstre,Troels Lund Poulsen,3
10332,Socialdemokratiet,Simon Kollerup,1
10332,Socialdemokratiet,Jens Joel,1
10332,Socialdemokratiet,Jeppe Bruus,3
10332,Venstre,Lars Christian Lilleholt,3
10332,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
10332,Socialdemokratiet,Morten Bødskov,3
10332,Socialdemokratiet,Flemming Møller Mortensen,1
10332,Dansk Folkeparti,Morten Messerschmidt,3
10332,Socialdemokratiet,Magnus Heunicke,1
10332,Dansk Folkeparti,Pia Kjærsgaard,4
10332,Socialdemokratiet,Bjarne Laustsen,3
10332,Socialdemokratiet,Leif Lahn Jensen,1
10332,Javnaðarflokkurin,Sjúrður Skaale,3
10332,Socialdemokratiet,Rasmus Horn Langhoff,1
10332,Socialdemokratiet,Per Husted,3
10332,Socialdemokratiet,Karin Gaardsted,3
10332,Socialdemokratiet,Ane Halsboe-Jørgensen,1
10332,Enhedslisten,Søren Egge Rasmussen,2
10332,Danmarksdemokraterne,Marlene Harpsøe,2
10332,Det Konservative Folkeparti,Rasmus Jarlov,3
10332,Socialdemokratiet,Yildiz Akdogan,1
10332,Venstre,Søren Gade,3
10332,Det Konservative Folkeparti,Per Larsen,3
10332,Inuit Ataqatigiit,Aaja Chemnitz,3
10332,Socialdemokratiet,Lea Wermelin,1
10332,Socialdemokratiet,Christian Rabjerg Madsen,1
10332,Dansk Folkeparti,Peter Kofod,3
10332,Socialdemokratiet,Mattias Tesfaye,1
10332,Danmarksdemokraterne,Lise Bech,2
10332,Alternativet,Torsten Gejl,3
10332,Socialdemokratiet,Peter Hummelgaard,3
10332,Enhedslisten,Pelle Dragsted,2
10332,Liberal Alliance,Carsten Bach,1
10332,Socialdemokratiet,Kaare Dybvad Bek,3
10332,Det Konservative Folkeparti,Mette Abildgaard,1
10332,Socialdemokratiet,Kasper Roug,1
10332,Socialdemokratiet,Malte Larsen,1
10332,Socialdemokratiet,Anne Paulin,1
10332,Enhedslisten,Peder Hvelplund,2
10332,Socialistisk Folkeparti,Kirsten Normann Andersen,4
10332,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
10332,Socialistisk Folkeparti,Carl Valentin,3
10332,Danmarksdemokraterne,Mads Fuglede,3
10332,Naleraq,Aki-Matilda Høegh-Dam,3
10332,Enhedslisten,Mai Villadsen,3
10332,Enhedslisten,Victoria Velasquez,3
10332,Venstre,Kim Valentin,1
10332,Venstre,Christoffer Aagaard Melson,1
10332,Venstre,Heidi Bank,1
10332,Venstre,Marie Bjerre,1
10332,Socialistisk Folkeparti,Anne Valentina Berthelsen,4
10332,Socialistisk Folkeparti,Charlotte Broman Mølbæk,4
10332,Det Konservative Folkeparti,Mona Juul,1
10332,Socialdemokratiet,Henrik Møller,1
10333,Socialdemokratiet,Nicolai Wammen,3
10333,Dansk Folkeparti,Alex Ahrendtsen,1
10333,Danmarksdemokraterne,Søren Espersen,1
10333,Socialdemokratiet,Astrid Krag,1
10333,Socialistisk Folkeparti,Pia Olsen Dyhr,3
10333,Danmarksdemokraterne,Peter Skaarup,3
10333,Venstre,Erling Bonnesen,1
10333,Moderaterne,Jakob Engel-Schmidt,3
10333,Socialdemokratiet,Mette Reissmann,1
10333,Venstre,Torsten Schack Pedersen,1
10333,Danmarksdemokraterne,Hans Kristian Skibby,1
10333,Venstre,Louise Elholm,1
10333,Socialdemokratiet,Jesper Petersen,1
10333,Liberal Alliance,Ole Birk Olesen,3
10333,Venstre,Jan E. Jørgensen,1
10333,Enhedslisten,Trine Pertou Mach,3
10333,Enhedslisten,Rosa Lund,3
10333,Radikale Venstre,Lotte Rod,3
10333,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1
10333,Socialdemokratiet,Trine Bramsen,3
10333,Danmarksdemokraterne,Dennis Flydtkjær,1
10333,Socialdemokratiet,Benny Engelbrecht,3
10333,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
10333,Venstre,Hans Christian Schmidt,1
10333,Venstre,Preben Bang Henriksen,3
10333,Venstre,Sophie Løhde,1
10333,Venstre,Christian Friis Bach,1
10333,Socialdemokratiet,Mette Frederiksen,3
10333,Venstre,Thomas Danielsen,1
10333,Radikale Venstre,Martin Lidegaard,1
10333,Moderaterne,Lars Løkke Rasmussen,3
10333,Socialdemokratiet,Ida Auken,1
10333,Socialdemokratiet,Mogens Jensen,1
10333,Danmarksdemokraterne,Karina Adsbøl,3
10333,Venstre,Hans Andersen,1
10333,Venstre,Anni Matthiesen,1
10333,Venstre,Jacob Jensen,3
10333,Enhedslisten,Søren Søndergaard,2
10333,Venstre,Michael Aastrup Jensen,1
10333,Venstre,Peter Juel-Jensen,1
10333,Danmarksdemokraterne,Inger Støjberg,1
10333,Det Konservative Folkeparti,Mai Mercado,1
10333,Radikale Venstre,Zenia Stampe,1
10333,Socialistisk Folkeparti,Karsten Hønge,1
10333,Socialdemokratiet,Thomas Jensen,1
10333,Venstre,Troels Lund Poulsen,3
10333,Socialdemokratiet,Simon Kollerup,1
10333,Socialdemokratiet,Jens Joel,1
10333,Socialdemokratiet,Jeppe Bruus,3
10333,Venstre,Lars Christian Lilleholt,3
10333,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
10333,Socialdemokratiet,Morten Bødskov,3
10333,Socialdemokratiet,Flemming Møller Mortensen,1
10333,Dansk Folkeparti,Morten Messerschmidt,3
10333,Socialdemokratiet,Magnus Heunicke,1
10333,Dansk Folkeparti,Pia Kjærsgaard,1
10333,Socialdemokratiet,Bjarne Laustsen,3
10333,Socialdemokratiet,Leif Lahn Jensen,1
10333,Javnaðarflokkurin,Sjúrður Skaale,3
10333,Socialdemokratiet,Rasmus Horn Langhoff,1
10333,Socialdemokratiet,Per Husted,3
10333,Socialdemokratiet,Karin Gaardsted,3
10333,Socialdemokratiet,Ane Halsboe-Jørgensen,1
10333,Enhedslisten,Søren Egge Rasmussen,2
10333,Danmarksdemokraterne,Marlene Harpsøe,1
10333,Det Konservative Folkeparti,Rasmus Jarlov,3
10333,Socialdemokratiet,Yildiz Akdogan,1
10333,Venstre,Søren Gade,3
10333,Det Konservative Folkeparti,Per Larsen,3
10333,Inuit Ataqatigiit,Aaja Chemnitz,3
10333,Socialdemokratiet,Lea Wermelin,1
10333,Socialdemokratiet,Christian Rabjerg Madsen,1
10333,Dansk Folkeparti,Peter Kofod,3
10333,Socialdemokratiet,Mattias Tesfaye,1
10333,Danmarksdemokraterne,Lise Bech,1
10333,Alternativet,Torsten Gejl,3
10333,Socialdemokratiet,Peter Hummelgaard,3
10333,Enhedslisten,Pelle Dragsted,2
10333,Liberal Alliance,Carsten Bach,1
10333,Socialdemokratiet,Kaare Dybvad Bek,3
10333,Det Konservative Folkeparti,Mette Abildgaard,1
10333,Socialdemokratiet,Kasper Roug,1
10333,Socialdemokratiet,Malte Larsen,1
10333,Socialdemokratiet,Anne Paulin,1
10333,Enhedslisten,Peder Hvelplund,2
10333,Socialistisk Folkeparti,Kirsten Normann Andersen,1
10333,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
10333,Socialistisk Folkeparti,Carl Valentin,3
10333,Danmarksdemokraterne,Mads Fuglede,3
10333,Naleraq,Aki-Matilda Høegh-Dam,3
10333,Enhedslisten,Mai Villadsen,3
10333,Enhedslisten,Victoria Velasquez,3
10333,Venstre,Kim Valentin,1
10333,Venstre,Christoffer Aagaard Melson,1
10333,Venstre,Heidi Bank,1
10333,Venstre,Marie Bjerre,1
10333,Socialistisk Folkeparti,Anne Valentina Berthelsen,1
10333,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1
10333,Det Konservative Folkeparti,Mona Juul,1
10333,Socialdemokratiet,Henrik Møller,1
10334,Socialdemokratiet,Nicolai Wammen,3
10334,Dansk Folkeparti,Alex Ahrendtsen,1
10334,Danmarksdemokraterne,Søren Espersen,1
10334,Socialdemokratiet,Astrid Krag,1
10334,Socialistisk Folkeparti,Pia Olsen Dyhr,3
10334,Danmarksdemokraterne,Peter Skaarup,3
10334,Venstre,Erling Bonnesen,1
10334,Moderaterne,Jakob Engel-Schmidt,3
10334,Socialdemokratiet,Mette Reissmann,1
10334,Venstre,Torsten Schack Pedersen,1
10334,Danmarksdemokraterne,Hans Kristian Skibby,1
10334,Venstre,Louise Elholm,1
10334,Socialdemokratiet,Jesper Petersen,1
10334,Liberal Alliance,Ole Birk Olesen,3
10334,Venstre,Jan E. Jørgensen,1
10334,Enhedslisten,Trine Pertou Mach,3
10334,Enhedslisten,Rosa Lund,3
10334,Radikale Venstre,Lotte Rod,3
10334,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1
10334,Socialdemokratiet,Trine Bramsen,3
10334,Danmarksdemokraterne,Dennis Flydtkjær,1
10334,Socialdemokratiet,Benny Engelbrecht,3
10334,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
10334,Venstre,Hans Christian Schmidt,1
10334,Venstre,Preben Bang Henriksen,3
10334,Venstre,Sophie Løhde,1
10334,Venstre,Christian Friis Bach,1
10334,Socialdemokratiet,Mette Frederiksen,3
10334,Venstre,Thomas Danielsen,1
10334,Radikale Venstre,Martin Lidegaard,1
10334,Moderaterne,Lars Løkke Rasmussen,3
10334,Socialdemokratiet,Ida Auken,1
10334,Socialdemokratiet,Mogens Jensen,1
10334,Danmarksdemokraterne,Karina Adsbøl,3
10334,Venstre,Hans Andersen,1
10334,Venstre,Anni Matthiesen,1
10334,Venstre,Jacob Jensen,3
10334,Enhedslisten,Søren Søndergaard,1
10334,Venstre,Michael Aastrup Jensen,1
10334,Venstre,Peter Juel-Jensen,1
10334,Danmarksdemokraterne,Inger Støjberg,1
10334,Det Konservative Folkeparti,Mai Mercado,1
10334,Radikale Venstre,Zenia Stampe,1
10334,Socialistisk Folkeparti,Karsten Hønge,3
10334,Socialdemokratiet,Thomas Jensen,1
10334,Venstre,Troels Lund Poulsen,3
10334,Socialdemokratiet,Simon Kollerup,1
10334,Socialdemokratiet,Jens Joel,1
10334,Socialdemokratiet,Jeppe Bruus,3
10334,Venstre,Lars Christian Lilleholt,3
10334,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,3
10334,Socialdemokratiet,Morten Bødskov,3
10334,Socialdemokratiet,Flemming Møller Mortensen,1
10334,Dansk Folkeparti,Morten Messerschmidt,3
10334,Socialdemokratiet,Magnus Heunicke,1
10334,Dansk Folkeparti,Pia Kjærsgaard,1
10334,Socialdemokratiet,Bjarne Laustsen,3
10334,Socialdemokratiet,Leif Lahn Jensen,1
10334,Javnaðarflokkurin,Sjúrður Skaale,3
10334,Socialdemokratiet,Rasmus Horn Langhoff,1
10334,Socialdemokratiet,Per Husted,3
10334,Socialdemokratiet,Karin Gaardsted,3
10334,Socialdemokratiet,Ane Halsboe-Jørgensen,1
10334,Enhedslisten,Søren Egge Rasmussen,1
10334,Danmarksdemokraterne,Marlene Harpsøe,1
10334,Det Konservative Folkeparti,Rasmus Jarlov,3
10334,Socialdemokratiet,Yildiz Akdogan,1
10334,Venstre,Søren Gade,3
10334,Det Konservative Folkeparti,Per Larsen,3
10334,Inuit Ataqatigiit,Aaja Chemnitz,3
10334,Socialdemokratiet,Lea Wermelin,1
10334,Socialdemokratiet,Christian Rabjerg Madsen,1
10334,Dansk Folkeparti,Peter Kofod,3
10334,Socialdemokratiet,Mattias Tesfaye,1
10334,Danmarksdemokraterne,Lise Bech,1
10334,Alternativet,Torsten Gejl,3
10334,Socialdemokratiet,Peter Hummelgaard,3
10334,Enhedslisten,Pelle Dragsted,1
10334,Liberal Alliance,Carsten Bach,1
10334,Socialdemokratiet,Kaare Dybvad Bek,3
10334,Det Konservative Folkeparti,Mette Abildgaard,1
10334,Socialdemokratiet,Kasper Roug,1
10334,Socialdemokratiet,Malte Larsen,1
10334,Socialdemokratiet,Anne Paulin,1
10334,Enhedslisten,Peder Hvelplund,1
10334,Socialistisk Folkeparti,Kirsten Normann Andersen,1
10334,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1
10334,Socialistisk Folkeparti,Carl Valentin,3
10334,Danmarksdemokraterne,Mads Fuglede,3
10334,Naleraq,Aki-Matilda Høegh-Dam,3
10334,Enhedslisten,Mai Villadsen,3
10334,Enhedslisten,Victoria Velasquez,3
10334,Venstre,Kim Valentin,1
10334,Venstre,Christoffer Aagaard Melson,1
10334,Venstre,Heidi Bank,1
10334,Venstre,Marie Bjerre,1
10334,Socialistisk Folkeparti,Anne Valentina Berthelsen,1
10334,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1
10334,Det Konservative Folkeparti,Mona Juul,1
10334,Socialdemokratiet,Henrik Møller,1
10335,Socialdemokratiet,Nicolai Wammen,3
10335,Dansk Folkeparti,Alex Ahrendtsen,1
10335,Danmarksdemokraterne,Søren Espersen,1
10335,Socialdemokratiet,Astrid Krag,1
10335,Socialistisk Folkeparti,Pia Olsen Dyhr,3
10335,Danmarksdemokraterne,Peter Skaarup,3
10335,Venstre,Erling Bonnesen,1
10335,Moderaterne,Jakob Engel-Schmidt,3
10335,Socialdemokratiet,Mette Reissmann,1
10335,Venstre,Torsten Schack Pedersen,1
10335,Danmarksdemokraterne,Hans Kristian Skibby,1
10335,Venstre,Louise Elholm,1
10335,Socialdemokratiet,Jesper Petersen,1
10335,Liberal Alliance,Ole Birk Olesen,3
10335,Venstre,Jan E. Jørgensen,1
10335,Enhedslisten,Trine Pertou Mach,1
10335,Enhedslisten,Rosa Lund,3
10335,Radikale Venstre,Lotte Rod,3
10335,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1
10335,Socialdemokratiet,Trine Bramsen,3
10335,Danmarksdemokraterne,Dennis Flydtkjær,1
10335,Socialdemokratiet,Benny Engelbrecht,3
10335,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,3
10335,Venstre,Hans Christian Schmidt,1
