voting_id,party,Period,vedtaget,Møde.dato,total_potential_votes,total_cast_votes,votes_type_1,votes_type_2,votes_type_3,votes_type_4,agree_percentage (of cast votes),disagree_percentage (of cast votes),abstain_percentage (of cast votes),absent_percentage (of all votes)
8924,Venstre,70,True,2022-06-09 09:00:00,26,13.0,13.0,0.0,13.0,0.0,1.0,0.0,0.0,0.5
8925,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8925,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,6.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14285714285714285
8925,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8925,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
8925,Enhedslisten,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8925,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8925,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8925,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8925,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8925,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8925,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8925,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.75
8925,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,2.0,1.0,1.0,4.0,0.0,0.5,0.5,0.0,0.6666666666666666
8925,Venstre,70,False,2022-06-09 09:00:00,26,11.0,0.0,11.0,15.0,0.0,0.0,1.0,0.0,0.5769230769230769
8926,Alternativet,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8926,Danmarksdemokraterne,70,True,2022-06-09 09:00:00,7,6.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14285714285714285
8926,Dansk Folkeparti,70,True,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8926,Det Konservative Folkeparti,70,True,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8926,Enhedslisten,70,True,2022-06-09 09:00:00,7,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5714285714285714
8926,Javnaðarflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8926,Liberal Alliance,70,True,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8926,Moderaterne,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8926,Radikale Venstre,70,True,2022-06-09 09:00:00,7,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5714285714285714
8926,Sambandsflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8926,Socialdemokratiet,70,True,2022-06-09 09:00:00,31,13.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.5806451612903226
8926,Socialistisk Folkeparti,70,True,2022-06-09 09:00:00,4,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.75
8926,Uden for folketingsgrupperne,70,True,2022-06-09 09:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
8926,Venstre,70,True,2022-06-09 09:00:00,26,13.0,13.0,0.0,13.0,0.0,1.0,0.0,0.0,0.5
8927,Alternativet,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8927,Danmarksdemokraterne,70,True,2022-06-09 09:00:00,7,6.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14285714285714285
8927,Dansk Folkeparti,70,True,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8927,Det Konservative Folkeparti,70,True,2022-06-09 09:00:00,2,2.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
8927,Enhedslisten,70,True,2022-06-09 09:00:00,7,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5714285714285714
8927,Javnaðarflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8927,Liberal Alliance,70,True,2022-06-09 09:00:00,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8927,Moderaterne,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8927,Radikale Venstre,70,True,2022-06-09 09:00:00,7,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5714285714285714
8927,Sambandsflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8927,Socialdemokratiet,70,True,2022-06-09 09:00:00,31,13.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.5806451612903226
8927,Socialistisk Folkeparti,70,True,2022-06-09 09:00:00,4,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.75
8927,Uden for folketingsgrupperne,70,True,2022-06-09 09:00:00,6,2.0,1.0,0.0,4.0,1.0,0.5,0.0,0.5,0.6666666666666666
8927,Venstre,70,True,2022-06-09 09:00:00,26,11.0,0.0,0.0,15.0,11.0,0.0,0.0,1.0,0.5769230769230769
8928,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8928,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,5.0,3.0,2.0,2.0,0.0,0.6,0.4,0.0,0.2857142857142857
8928,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8928,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8928,Enhedslisten,70,False,2022-06-09 09:00:00,7,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.7142857142857143
8928,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8928,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8928,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8928,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8928,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8928,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8928,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8928,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5
8928,Venstre,70,False,2022-06-09 09:00:00,26,10.0,10.0,0.0,16.0,0.0,1.0,0.0,0.0,0.6153846153846154
8929,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8929,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,5.0,3.0,2.0,2.0,0.0,0.6,0.4,0.0,0.2857142857142857
8929,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8929,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8929,Enhedslisten,70,False,2022-06-09 09:00:00,7,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.7142857142857143
8929,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8929,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8929,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8929,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8929,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8929,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8929,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8929,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5
8929,Venstre,70,False,2022-06-09 09:00:00,26,12.0,12.0,0.0,14.0,0.0,1.0,0.0,0.0,0.5384615384615384
8930,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8930,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,5.0,3.0,2.0,2.0,0.0,0.6,0.4,0.0,0.2857142857142857
8930,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8930,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8930,Enhedslisten,70,False,2022-06-09 09:00:00,7,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.7142857142857143
8930,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8930,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8930,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8930,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8930,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8930,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8930,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8930,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5
8930,Venstre,70,False,2022-06-09 09:00:00,26,12.0,12.0,0.0,14.0,0.0,1.0,0.0,0.0,0.5384615384615384
8931,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8931,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,5.0,3.0,2.0,2.0,0.0,0.6,0.4,0.0,0.2857142857142857
8931,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8931,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8931,Enhedslisten,70,False,2022-06-09 09:00:00,7,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.7142857142857143
8931,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8931,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8931,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8931,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8931,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8931,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8931,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8931,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5
8931,Venstre,70,False,2022-06-09 09:00:00,26,12.0,12.0,0.0,14.0,0.0,1.0,0.0,0.0,0.5384615384615384
8932,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8932,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,5.0,3.0,2.0,2.0,0.0,0.6,0.4,0.0,0.2857142857142857
8932,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8932,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8932,Enhedslisten,70,False,2022-06-09 09:00:00,7,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.7142857142857143
8932,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8932,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8932,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8932,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8932,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8932,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8932,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8932,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5
8932,Venstre,70,False,2022-06-09 09:00:00,26,12.0,12.0,0.0,14.0,0.0,1.0,0.0,0.0,0.5384615384615384
8933,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8933,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,5.0,3.0,2.0,2.0,0.0,0.6,0.4,0.0,0.2857142857142857
8933,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8933,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8933,Enhedslisten,70,False,2022-06-09 09:00:00,7,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.7142857142857143
8933,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8933,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8933,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8933,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8933,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8933,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8933,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8933,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5
8933,Venstre,70,False,2022-06-09 09:00:00,26,11.0,11.0,0.0,15.0,0.0,1.0,0.0,0.0,0.5769230769230769
8934,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8934,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,5.0,3.0,2.0,2.0,0.0,0.6,0.4,0.0,0.2857142857142857
8934,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8934,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8934,Enhedslisten,70,False,2022-06-09 09:00:00,7,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.7142857142857143
8934,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8934,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8934,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8934,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8934,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8934,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8934,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8934,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5
8934,Venstre,70,False,2022-06-09 09:00:00,26,12.0,12.0,0.0,14.0,0.0,1.0,0.0,0.0,0.5384615384615384
8935,Alternativet,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8935,Danmarksdemokraterne,70,False,2022-06-09 09:00:00,7,5.0,3.0,2.0,2.0,0.0,0.6,0.4,0.0,0.2857142857142857
8935,Dansk Folkeparti,70,False,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8935,Det Konservative Folkeparti,70,False,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8935,Enhedslisten,70,False,2022-06-09 09:00:00,7,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.7142857142857143
8935,Javnaðarflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8935,Liberal Alliance,70,False,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8935,Moderaterne,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8935,Radikale Venstre,70,False,2022-06-09 09:00:00,7,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.5714285714285714
8935,Sambandsflokkurin,70,False,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8935,Socialdemokratiet,70,False,2022-06-09 09:00:00,31,13.0,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.5806451612903226
8935,Socialistisk Folkeparti,70,False,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8935,Uden for folketingsgrupperne,70,False,2022-06-09 09:00:00,6,3.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5
8935,Venstre,70,False,2022-06-09 09:00:00,26,12.0,12.0,0.0,14.0,0.0,1.0,0.0,0.0,0.5384615384615384
8936,Alternativet,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8936,Danmarksdemokraterne,70,True,2022-06-09 09:00:00,7,5.0,2.0,3.0,2.0,0.0,0.4,0.6,0.0,0.2857142857142857
8936,Dansk Folkeparti,70,True,2022-06-09 09:00:00,5,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.6
8936,Det Konservative Folkeparti,70,True,2022-06-09 09:00:00,2,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
8936,Enhedslisten,70,True,2022-06-09 09:00:00,7,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.7142857142857143
8936,Javnaðarflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8936,Liberal Alliance,70,True,2022-06-09 09:00:00,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8936,Moderaterne,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8936,Radikale Venstre,70,True,2022-06-09 09:00:00,7,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5714285714285714
8936,Sambandsflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8936,Socialdemokratiet,70,True,2022-06-09 09:00:00,31,13.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.5806451612903226
8936,Socialistisk Folkeparti,70,True,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8936,Uden for folketingsgrupperne,70,True,2022-06-09 09:00:00,6,3.0,1.0,2.0,3.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5
8936,Venstre,70,True,2022-06-09 09:00:00,26,12.0,0.0,12.0,14.0,0.0,0.0,1.0,0.0,0.5384615384615384
8937,Alternativet,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8937,Danmarksdemokraterne,70,True,2022-06-09 09:00:00,7,6.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14285714285714285
8937,Dansk Folkeparti,70,True,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8937,Det Konservative Folkeparti,70,True,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8937,Enhedslisten,70,True,2022-06-09 09:00:00,7,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.7142857142857143
8937,Javnaðarflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8937,Liberal Alliance,70,True,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8937,Moderaterne,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8937,Radikale Venstre,70,True,2022-06-09 09:00:00,7,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5714285714285714
8937,Sambandsflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8937,Socialdemokratiet,70,True,2022-06-09 09:00:00,31,13.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.5806451612903226
8937,Socialistisk Folkeparti,70,True,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8937,Uden for folketingsgrupperne,70,True,2022-06-09 09:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
8937,Venstre,70,True,2022-06-09 09:00:00,26,11.0,11.0,0.0,15.0,0.0,1.0,0.0,0.0,0.5769230769230769
8938,Alternativet,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8938,Danmarksdemokraterne,70,True,2022-06-09 09:00:00,7,6.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14285714285714285
8938,Dansk Folkeparti,70,True,2022-06-09 09:00:00,5,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6
8938,Det Konservative Folkeparti,70,True,2022-06-09 09:00:00,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8938,Enhedslisten,70,True,2022-06-09 09:00:00,7,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.7142857142857143
8938,Javnaðarflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8938,Liberal Alliance,70,True,2022-06-09 09:00:00,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8938,Moderaterne,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8938,Radikale Venstre,70,True,2022-06-09 09:00:00,7,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5714285714285714
8938,Sambandsflokkurin,70,True,2022-06-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8938,Socialdemokratiet,70,True,2022-06-09 09:00:00,31,13.0,13.0,0.0,18.0,0.0,1.0,0.0,0.0,0.5806451612903226
8938,Socialistisk Folkeparti,70,True,2022-06-09 09:00:00,4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
8938,Uden for folketingsgrupperne,70,True,2022-06-09 09:00:00,6,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.6666666666666666
8938,Venstre,70,True,2022-06-09 09:00:00,26,12.0,12.0,0.0,14.0,0.0,1.0,0.0,0.0,0.5384615384615384
