source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Anders Samuelsen,Ellen Trane Nørby,Liberal Alliance,Venstre,68,9,7.0,0.7777777777777778,immigration
Anders Samuelsen,Erling Bonnesen,Liberal Alliance,Venstre,68,22,20.0,0.9090909090909091,immigration
Anders Samuelsen,Finn Sørensen,Liberal Alliance,Enhedslisten,68,25,9.0,0.36,immigration
Anders Samuelsen,Flemming Damgaard Larsen,Liberal Alliance,Venstre,68,21,17.0,0.8095238095238095,immigration
Anders Samuelsen,Frank Aaen,Liberal Alliance,Enhedslisten,68,19,8.0,0.42105263157894735,immigration
Anders Samuelsen,Hans Andersen,Liberal Alliance,Venstre,68,19,15.0,0.7894736842105263,immigration
Anders Samuelsen,Hans Christian Schmidt,Liberal Alliance,Venstre,68,6,4.0,0.6666666666666666,immigration
Anders Samuelsen,Hans Kristian Skibby,Liberal Alliance,Danmarksdemokraterne,68,26,19.0,0.7307692307692307,immigration
Anders Samuelsen,Henning Hyllested,Liberal Alliance,Enhedslisten,68,20,9.0,0.45,immigration
Anders Samuelsen,Henrik Sass Larsen,Liberal Alliance,Socialdemokratiet,68,5,4.0,0.8,immigration
Anders Samuelsen,Holger K. Nielsen,Liberal Alliance,Socialistisk Folkeparti,68,23,15.0,0.6521739130434783,immigration
Anders Samuelsen,Ida Auken,Liberal Alliance,Socialdemokratiet,68,19,10.0,0.5263157894736842,immigration
Anders Samuelsen,Jacob Jensen,Liberal Alliance,Venstre,68,5,3.0,0.6,immigration
Anders Samuelsen,Jakob Engel-Schmidt,Liberal Alliance,Moderaterne,68,11,10.0,0.9090909090909091,immigration
Anders Samuelsen,Jan E. Jørgensen,Liberal Alliance,Venstre,68,25,20.0,0.8,immigration
Anders Samuelsen,Jan Johansen,Liberal Alliance,Socialdemokratiet,68,17,9.0,0.5294117647058824,immigration
Anders Samuelsen,Jens Henrik Thulesen Dahl,Liberal Alliance,Danmarksdemokraterne,68,24,18.0,0.75,immigration
Anders Samuelsen,Jeppe Mikkelsen,Liberal Alliance,Radikale Venstre,68,18,9.0,0.5,immigration
Anders Samuelsen,Jesper Petersen,Liberal Alliance,Socialdemokratiet,68,23,14.0,0.6086956521739131,immigration
Anders Samuelsen,Joachim B. Olsen,Liberal Alliance,Liberal Alliance,68,19,18.0,0.9473684210526315,immigration
Anders Samuelsen,Johanne Schmidt-Nielsen,Liberal Alliance,Enhedslisten,68,15,3.0,0.2,immigration
Anders Samuelsen,John Dyrby Paulsen,Liberal Alliance,Socialdemokratiet,68,20,10.0,0.5,immigration
Anders Samuelsen,Karen Ellemann,Liberal Alliance,Venstre,68,15,12.0,0.8,immigration
Anders Samuelsen,Karen Hækkerup (udpeget af S),Liberal Alliance,Socialdemokratiet,68,7,3.0,0.42857142857142855,immigration
Anders Samuelsen,Karin Nødgaard,Liberal Alliance,Dansk Folkeparti,68,15,10.0,0.6666666666666666,immigration
Anders Samuelsen,Karina Adsbøl,Liberal Alliance,Danmarksdemokraterne,68,20,16.0,0.8,immigration
