party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Dansk Folkeparti,Tjóðveldi,65,110,0.0,0.0,finans_budget
Dansk Folkeparti,Uden for folketingsgrupperne,65,9656,8161.0,0.8451739850869926,finans_budget
Dansk Folkeparti,Venstre,65,80382,79263.0,0.9860789729043816,finans_budget
Det Konservative Folkeparti,Det Konservative Folkeparti,65,4651,4651.0,1.0,finans_budget
Det Konservative Folkeparti,Enhedslisten,65,291,125.0,0.42955326460481097,finans_budget
Det Konservative Folkeparti,Inuit Ataqatigiit,65,80,7.0,0.0875,finans_budget
Det Konservative Folkeparti,Kristeligt Folkeparti,65,1589,806.0,0.5072372561359345,finans_budget
Det Konservative Folkeparti,Kristendemokraterne,65,1369,622.0,0.4543462381300219,finans_budget
Det Konservative Folkeparti,Liberal Alliance,65,1453,1453.0,1.0,finans_budget
Det Konservative Folkeparti,Moderaterne,65,92,92.0,1.0,finans_budget
Det Konservative Folkeparti,Not able to assign,65,5771,1725.0,0.29890833477733497,finans_budget
Det Konservative Folkeparti,Ny Alliance,65,839,839.0,1.0,finans_budget
Det Konservative Folkeparti,Radikale Venstre,65,5866,2455.0,0.41851346743948176,finans_budget
Det Konservative Folkeparti,Sambandsflokkurin,65,23,23.0,1.0,finans_budget
Det Konservative Folkeparti,Socialdemokratiet,65,46822,14475.0,0.3091495450856435,finans_budget
Det Konservative Folkeparti,Socialistisk Folkeparti,65,7520,2099.0,0.2791223404255319,finans_budget
Det Konservative Folkeparti,Tjóðveldi,65,63,0.0,0.0,finans_budget
Det Konservative Folkeparti,Uden for folketingsgrupperne,65,5523,4735.0,0.8573239181604201,finans_budget
Det Konservative Folkeparti,Venstre,65,46382,46365.0,0.9996334785045923,finans_budget
Enhedslisten,Enhedslisten,65,1,1.0,1.0,finans_budget
Enhedslisten,Inuit Ataqatigiit,65,1,1.0,1.0,finans_budget
Enhedslisten,Kristeligt Folkeparti,65,46,29.0,0.6304347826086957,finans_budget
Enhedslisten,Kristendemokraterne,65,23,17.0,0.7391304347826086,finans_budget
Enhedslisten,Liberal Alliance,65,31,14.0,0.45161290322580644,finans_budget
Enhedslisten,Moderaterne,65,13,5.0,0.38461538461538464,finans_budget
Enhedslisten,Not able to assign,65,122,91.0,0.7459016393442623,finans_budget
Enhedslisten,Ny Alliance,65,31,14.0,0.45161290322580644,finans_budget
Enhedslisten,Radikale Venstre,65,135,95.0,0.7037037037037037,finans_budget
Enhedslisten,Sambandsflokkurin,65,4,1.0,0.25,finans_budget
Enhedslisten,Socialdemokratiet,65,1040,745.0,0.7163461538461539,finans_budget
Enhedslisten,Socialistisk Folkeparti,65,191,163.0,0.8534031413612565,finans_budget
Enhedslisten,Uden for folketingsgrupperne,65,92,33.0,0.358695652173913,finans_budget
Enhedslisten,Venstre,65,1109,478.0,0.4310189359783589,finans_budget
Inuit Ataqatigiit,Kristeligt Folkeparti,65,12,9.0,0.75,finans_budget
Inuit Ataqatigiit,Kristendemokraterne,65,10,6.0,0.6,finans_budget
Inuit Ataqatigiit,Liberal Alliance,65,11,1.0,0.09090909090909091,finans_budget
Inuit Ataqatigiit,Not able to assign,65,42,35.0,0.8333333333333334,finans_budget
Inuit Ataqatigiit,Radikale Venstre,65,44,40.0,0.9090909090909091,finans_budget
