source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Aase D. Madsen (udpeget af DF),Karina Sørensen,Dansk Folkeparti,Dansk Folkeparti,65,21,21.0,1.0,General
Aase D. Madsen (udpeget af DF),Karsten Nonbo,Dansk Folkeparti,Venstre,65,25,23.0,0.92,General
Aase D. Madsen (udpeget af DF),Keld Albrechtsen,Dansk Folkeparti,Enhedslisten,65,11,2.0,0.18181818181818182,General
Aase D. Madsen (udpeget af DF),Kim Andersen (udpeget af V),Dansk Folkeparti,Venstre,65,16,15.0,0.9375,General
Aase D. Madsen (udpeget af DF),Klaus Hækkerup (udpeget af S),Dansk Folkeparti,Socialdemokratiet,65,15,11.0,0.7333333333333333,General
Aase D. Madsen (udpeget af DF),Knud Erik Kirkegaard,Dansk Folkeparti,Det Konservative Folkeparti,65,25,23.0,0.92,General
Aase D. Madsen (udpeget af DF),Kristen Touborg,Dansk Folkeparti,Socialistisk Folkeparti,65,13,5.0,0.38461538461538464,General
Aase D. Madsen (udpeget af DF),Kristian Jensen,Dansk Folkeparti,Venstre,65,12,11.0,0.9166666666666666,General
Aase D. Madsen (udpeget af DF),Kristian Thulesen Dahl,Dansk Folkeparti,Uden for folketingsgrupperne,65,2,2.0,1.0,General
Aase D. Madsen (udpeget af DF),Kuupik Kleist,Dansk Folkeparti,Inuit Ataqatigiit,65,4,0.0,0.0,General
Aase D. Madsen (udpeget af DF),Lars Barfoed,Dansk Folkeparti,Det Konservative Folkeparti,65,25,23.0,0.92,General
Aase D. Madsen (udpeget af DF),Lars Christian Lilleholt,Dansk Folkeparti,Venstre,65,27,25.0,0.9259259259259259,General
Aase D. Madsen (udpeget af DF),Lars Kramer Mikkelsen,Dansk Folkeparti,Socialdemokratiet,65,21,13.0,0.6190476190476191,General
Aase D. Madsen (udpeget af DF),Lars Løkke Rasmussen,Dansk Folkeparti,Moderaterne,65,6,6.0,1.0,General
Aase D. Madsen (udpeget af DF),Leif Mikkelsen,Dansk Folkeparti,Liberal Alliance,65,19,17.0,0.8947368421052632,General
Aase D. Madsen (udpeget af DF),Lene Espersen,Dansk Folkeparti,Det Konservative Folkeparti,65,22,20.0,0.9090909090909091,General
Aase D. Madsen (udpeget af DF),Lene Garsdal,Dansk Folkeparti,Socialistisk Folkeparti,65,28,11.0,0.39285714285714285,General
Aase D. Madsen (udpeget af DF),Lene Jensen,Dansk Folkeparti,Socialdemokratiet,65,25,14.0,0.56,General
Aase D. Madsen (udpeget af DF),Line Barfod,Dansk Folkeparti,Enhedslisten,65,11,4.0,0.36363636363636365,General
Aase D. Madsen (udpeget af DF),Lisbeth Petersen,Dansk Folkeparti,Sambandsflokkurin,65,3,3.0,1.0,General
Aase D. Madsen (udpeget af DF),Lise Hækkerup,Dansk Folkeparti,Socialdemokratiet,65,25,15.0,0.6,General
Aase D. Madsen (udpeget af DF),Lissa Mathiasen,Dansk Folkeparti,Socialdemokratiet,65,22,14.0,0.6363636363636364,General
Aase D. Madsen (udpeget af DF),Lone Møller (udpeget af S),Dansk Folkeparti,Socialdemokratiet,65,7,3.0,0.42857142857142855,General
Aase D. Madsen (udpeget af DF),Lotte Bundsgaard,Dansk Folkeparti,Socialdemokratiet,65,15,8.0,0.5333333333333333,General
