source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Anders Samuelsen,Bent Bøgsted,Liberal Alliance,Danmarksdemokraterne,68,1,1.0,1.0,all_topics
Anders Samuelsen,Bertel Haarder,Liberal Alliance,Venstre,68,201,139.0,0.6915422885572139,all_topics
Anders Samuelsen,Bjarne Corydon,Liberal Alliance,Socialdemokratiet,68,32,13.0,0.40625,all_topics
Anders Samuelsen,Brian Mikkelsen,Liberal Alliance,Det Konservative Folkeparti,68,312,240.0,0.7692307692307693,all_topics
Anders Samuelsen,Carsten Hansen,Liberal Alliance,Socialdemokratiet,68,347,201.0,0.579250720461095,all_topics
Anders Samuelsen,Charlotte Dyremose,Liberal Alliance,Det Konservative Folkeparti,68,77,54.0,0.7012987012987013,all_topics
Anders Samuelsen,Christian Friis Bach,Liberal Alliance,Venstre,68,65,50.0,0.7692307692307693,all_topics
Anders Samuelsen,Christian Juhl,Liberal Alliance,Enhedslisten,68,380,142.0,0.3736842105263158,all_topics
Anders Samuelsen,Christian Langballe (udpeget af DF),Liberal Alliance,Dansk Folkeparti,68,365,225.0,0.6164383561643836,all_topics
Anders Samuelsen,Christine Antorini,Liberal Alliance,Socialdemokratiet,68,227,121.0,0.5330396475770925,all_topics
Anders Samuelsen,Dennis Flydtkjær,Liberal Alliance,Danmarksdemokraterne,68,431,255.0,0.5916473317865429,all_topics
Anders Samuelsen,Eigil Andersen,Liberal Alliance,Socialistisk Folkeparti,68,460,257.0,0.558695652173913,all_topics
Anders Samuelsen,Ellen Trane Nørby,Liberal Alliance,Venstre,68,242,161.0,0.6652892561983471,all_topics
Anders Samuelsen,Erling Bonnesen,Liberal Alliance,Venstre,68,410,272.0,0.6634146341463415,all_topics
Anders Samuelsen,Fatma Øktem,Liberal Alliance,Venstre,68,1,1.0,1.0,all_topics
Anders Samuelsen,Finn Sørensen,Liberal Alliance,Enhedslisten,68,382,158.0,0.41361256544502617,all_topics
Anders Samuelsen,Flemming Damgaard Larsen,Liberal Alliance,Venstre,68,505,352.0,0.697029702970297,all_topics
Anders Samuelsen,Frank Aaen,Liberal Alliance,Enhedslisten,68,382,150.0,0.39267015706806285,all_topics
Anders Samuelsen,Hans Andersen,Liberal Alliance,Venstre,68,422,293.0,0.6943127962085308,all_topics
