party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Dansk Folkeparti,Socialdemokratiet,71,34201,18942.0,0.5538434548697406,udenrigs_eu
Dansk Folkeparti,Socialistisk Folkeparti,71,9296,4183.0,0.44997848537005164,udenrigs_eu
Dansk Folkeparti,Uden for folketingsgrupperne,71,2669,1452.0,0.544023979018359,udenrigs_eu
Dansk Folkeparti,Venstre,71,15917,8835.0,0.5550669095935163,udenrigs_eu
Det Konservative Folkeparti,Det Konservative Folkeparti,71,3993,3993.0,1.0,udenrigs_eu
Det Konservative Folkeparti,Enhedslisten,71,7859,4125.0,0.5248759384145566,udenrigs_eu
Det Konservative Folkeparti,Javnaðarflokkurin,71,18,6.0,0.3333333333333333,udenrigs_eu
Det Konservative Folkeparti,Liberal Alliance,71,14448,11649.0,0.8062707641196013,udenrigs_eu
Det Konservative Folkeparti,Moderaterne,71,10989,8694.0,0.7911547911547911,udenrigs_eu
Det Konservative Folkeparti,Naleraq,71,5,0.0,0.0,udenrigs_eu
Det Konservative Folkeparti,Radikale Venstre,71,5853,4194.0,0.716555612506407,udenrigs_eu
Det Konservative Folkeparti,Sambandsflokkurin,71,77,59.0,0.7662337662337663,udenrigs_eu
Det Konservative Folkeparti,Socialdemokratiet,71,53119,41946.0,0.7896609499425817,udenrigs_eu
Det Konservative Folkeparti,Socialistisk Folkeparti,71,14453,9246.0,0.6397287760326575,udenrigs_eu
Det Konservative Folkeparti,Uden for folketingsgrupperne,71,4148,3010.0,0.7256509161041466,udenrigs_eu
Det Konservative Folkeparti,Venstre,71,24768,19630.0,0.7925549095607235,udenrigs_eu
Enhedslisten,Enhedslisten,71,2597,2566.0,0.9880631497882172,udenrigs_eu
Enhedslisten,Javnaðarflokkurin,71,16,11.0,0.6875,udenrigs_eu
Enhedslisten,Liberal Alliance,71,11863,6079.0,0.5124336171288881,udenrigs_eu
Enhedslisten,Moderaterne,71,9017,4974.0,0.5516247088832206,udenrigs_eu
Enhedslisten,Naleraq,71,5,5.0,1.0,udenrigs_eu
Enhedslisten,Radikale Venstre,71,4823,3341.0,0.692722371967655,udenrigs_eu
Enhedslisten,Sambandsflokkurin,71,64,49.0,0.765625,udenrigs_eu
Enhedslisten,Socialdemokratiet,71,43662,23516.0,0.5385919105858641,udenrigs_eu
Enhedslisten,Socialistisk Folkeparti,71,11864,9316.0,0.7852326365475387,udenrigs_eu
Enhedslisten,Uden for folketingsgrupperne,71,3426,1887.0,0.5507880910683012,udenrigs_eu
Enhedslisten,Venstre,71,20370,10915.0,0.5358370152184585,udenrigs_eu
Javnaðarflokkurin,Liberal Alliance,71,27,9.0,0.3333333333333333,udenrigs_eu
Javnaðarflokkurin,Moderaterne,71,23,23.0,1.0,udenrigs_eu
Javnaðarflokkurin,Radikale Venstre,71,12,8.0,0.6666666666666666,udenrigs_eu
Javnaðarflokkurin,Socialdemokratiet,71,107,107.0,1.0,udenrigs_eu
Javnaðarflokkurin,Socialistisk Folkeparti,71,27,18.0,0.6666666666666666,udenrigs_eu
Javnaðarflokkurin,Uden for folketingsgrupperne,71,9,6.0,0.6666666666666666,udenrigs_eu
Javnaðarflokkurin,Venstre,71,45,45.0,1.0,udenrigs_eu
Liberal Alliance,Liberal Alliance,71,9718,9652.0,0.9932084791109281,udenrigs_eu
Liberal Alliance,Moderaterne,71,16592,11988.0,0.7225168756027001,udenrigs_eu
Liberal Alliance,Naleraq,71,8,0.0,0.0,udenrigs_eu
Liberal Alliance,Radikale Venstre,71,8842,5702.0,0.6448767247229134,udenrigs_eu
Liberal Alliance,Sambandsflokkurin,71,118,91.0,0.7711864406779662,udenrigs_eu
Liberal Alliance,Socialdemokratiet,71,80173,57636.0,0.718895388721889,udenrigs_eu
Liberal Alliance,Socialistisk Folkeparti,71,21805,12725.0,0.5835817473056638,udenrigs_eu
Liberal Alliance,Uden for folketingsgrupperne,71,6268,4369.0,0.6970325462667517,udenrigs_eu
Liberal Alliance,Venstre,71,37392,26905.0,0.7195389388104407,udenrigs_eu
Moderaterne,Moderaterne,71,5485,5469.0,0.9970829535095715,udenrigs_eu
Moderaterne,Naleraq,71,6,0.0,0.0,udenrigs_eu
Moderaterne,Radikale Venstre,71,6733,5302.0,0.7874647259765335,udenrigs_eu
Moderaterne,Sambandsflokkurin,71,99,99.0,1.0,udenrigs_eu
Moderaterne,Socialdemokratiet,71,60905,60767.0,0.9977341761760118,udenrigs_eu
Moderaterne,Socialistisk Folkeparti,71,16571,11950.0,0.7211393398105124,udenrigs_eu
Moderaterne,Uden for folketingsgrupperne,71,4706,3780.0,0.8032299192520187,udenrigs_eu
Moderaterne,Venstre,71,28299,28078.0,0.9921905367680837,udenrigs_eu
Naleraq,Radikale Venstre,71,4,4.0,1.0,udenrigs_eu
Naleraq,Socialdemokratiet,71,33,0.0,0.0,udenrigs_eu
Naleraq,Socialistisk Folkeparti,71,8,0.0,0.0,udenrigs_eu
Naleraq,Uden for folketingsgrupperne,71,4,2.0,0.5,udenrigs_eu
Naleraq,Venstre,71,16,0.0,0.0,udenrigs_eu
Radikale Venstre,Radikale Venstre,71,1339,1334.0,0.9962658700522778,udenrigs_eu
Radikale Venstre,Sambandsflokkurin,71,50,43.0,0.86,udenrigs_eu
Radikale Venstre,Socialdemokratiet,71,32576,25694.0,0.7887401768172888,udenrigs_eu
Radikale Venstre,Socialistisk Folkeparti,71,8851,7123.0,0.8047678228448762,udenrigs_eu
Radikale Venstre,Uden for folketingsgrupperne,71,2543,1742.0,0.6850176956350766,udenrigs_eu
Radikale Venstre,Venstre,71,15140,11944.0,0.7889035667107002,udenrigs_eu
Sambandsflokkurin,Socialdemokratiet,71,432,432.0,1.0,udenrigs_eu
Sambandsflokkurin,Socialistisk Folkeparti,71,117,90.0,0.7692307692307693,udenrigs_eu
Sambandsflokkurin,Uden for folketingsgrupperne,71,37,32.0,0.8648648648648649,udenrigs_eu
Sambandsflokkurin,Venstre,71,180,180.0,1.0,udenrigs_eu
Socialdemokratiet,Socialdemokratiet,71,143244,143212.0,0.9997766049537852,udenrigs_eu
Socialdemokratiet,Socialistisk Folkeparti,71,80223,57607.0,0.7180858357328945,udenrigs_eu
Socialdemokratiet,Uden for folketingsgrupperne,71,23089,18421.0,0.7978258044956473,udenrigs_eu
Socialdemokratiet,Venstre,71,137635,136832.0,0.9941657281941366,udenrigs_eu
Socialistisk Folkeparti,Socialistisk Folkeparti,71,9722,9683.0,0.9959884797366797,udenrigs_eu
Socialistisk Folkeparti,Uden for folketingsgrupperne,71,6265,4115.0,0.6568236233040702,udenrigs_eu
Socialistisk Folkeparti,Venstre,71,37424,26718.0,0.7139268918341172,udenrigs_eu
Uden for folketingsgrupperne,Uden for folketingsgrupperne,71,632,418.0,0.6613924050632911,udenrigs_eu
Uden for folketingsgrupperne,Venstre,71,10819,8566.0,0.7917552454016082,udenrigs_eu
Venstre,Venstre,71,30214,29849.0,0.9879195075130734,udenrigs_eu
