source,target,Period,total_votes_shared,total_votes_agreed,weight,topic
Danmarksdemokraterne,Socialistisk Folkeparti,65,16,4.0,0.25,udenrigspolitik
Danmarksdemokraterne,Uden for folketingsgrupperne,65,30,26.0,0.8666666666666667,udenrigspolitik
Danmarksdemokraterne,Venstre,65,104,103.0,0.9903846153846154,udenrigspolitik
Dansk Folkeparti,Dansk Folkeparti,65,40,40.0,1.0,udenrigspolitik
Dansk Folkeparti,Det Konservative Folkeparti,65,6,6.0,1.0,udenrigspolitik
Dansk Folkeparti,Kristendemokraterne,65,4,4.0,1.0,udenrigspolitik
Dansk Folkeparti,Liberal Alliance,65,6,6.0,1.0,udenrigspolitik
Dansk Folkeparti,Radikale Venstre,65,18,14.0,0.7777777777777778,udenrigspolitik
Dansk Folkeparti,Socialdemokratiet,65,140,40.0,0.2857142857142857,udenrigspolitik
Dansk Folkeparti,Socialistisk Folkeparti,65,24,7.0,0.2916666666666667,udenrigspolitik
Dansk Folkeparti,Uden for folketingsgrupperne,65,22,18.0,0.8181818181818182,udenrigspolitik
Dansk Folkeparti,Venstre,65,102,102.0,1.0,udenrigspolitik
Det Konservative Folkeparti,Danmarksdemokraterne,65,12,12.0,1.0,udenrigspolitik
Det Konservative Folkeparti,Dansk Folkeparti,65,74,74.0,1.0,udenrigspolitik
Det Konservative Folkeparti,Det Konservative Folkeparti,65,26,26.0,1.0,udenrigspolitik
Det Konservative Folkeparti,Kristendemokraterne,65,6,6.0,1.0,udenrigspolitik
Det Konservative Folkeparti,Liberal Alliance,65,14,14.0,1.0,udenrigspolitik
Det Konservative Folkeparti,Radikale Venstre,65,36,30.0,0.8333333333333334,udenrigspolitik
Det Konservative Folkeparti,Socialdemokratiet,65,282,84.0,0.2978723404255319,udenrigspolitik
Det Konservative Folkeparti,Socialistisk Folkeparti,65,29,9.0,0.3103448275862069,udenrigspolitik
Det Konservative Folkeparti,Uden for folketingsgrupperne,65,53,47.0,0.8867924528301887,udenrigspolitik
Det Konservative Folkeparti,Venstre,65,202,199.0,0.9851485148514851,udenrigspolitik
Kristendemokraterne,Dansk Folkeparti,65,6,6.0,1.0,udenrigspolitik
Kristendemokraterne,Radikale Venstre,65,2,0.0,0.0,udenrigspolitik
Kristendemokraterne,Socialdemokratiet,65,22,0.0,0.0,udenrigspolitik
Kristendemokraterne,Socialistisk Folkeparti,65,3,0.0,0.0,udenrigspolitik
Kristendemokraterne,Uden for folketingsgrupperne,65,3,1.0,0.3333333333333333,udenrigspolitik
Kristendemokraterne,Venstre,65,10,10.0,1.0,udenrigspolitik
Liberal Alliance,Dansk Folkeparti,65,14,14.0,1.0,udenrigspolitik
Liberal Alliance,Det Konservative Folkeparti,65,2,2.0,1.0,udenrigspolitik
Liberal Alliance,Kristendemokraterne,65,2,2.0,1.0,udenrigspolitik
Liberal Alliance,Radikale Venstre,65,8,6.0,0.75,udenrigspolitik
Liberal Alliance,Socialdemokratiet,65,56,13.0,0.23214285714285715,udenrigspolitik
Liberal Alliance,Socialistisk Folkeparti,65,5,1.0,0.2,udenrigspolitik
Liberal Alliance,Uden for folketingsgrupperne,65,7,5.0,0.7142857142857143,udenrigspolitik
Liberal Alliance,Venstre,65,20,20.0,1.0,udenrigspolitik
Radikale Venstre,Dansk Folkeparti,65,22,16.0,0.7272727272727273,udenrigspolitik
Radikale Venstre,Radikale Venstre,65,6,6.0,1.0,udenrigspolitik
Radikale Venstre,Socialdemokratiet,65,76,28.0,0.3684210526315789,udenrigspolitik
Radikale Venstre,Socialistisk Folkeparti,65,9,3.0,0.3333333333333333,udenrigspolitik
Radikale Venstre,Uden for folketingsgrupperne,65,9,8.0,0.8888888888888888,udenrigspolitik
Radikale Venstre,Venstre,65,30,20.0,0.6666666666666666,udenrigspolitik
Socialdemokratiet,Danmarksdemokraterne,65,12,3.0,0.25,udenrigspolitik
Socialdemokratiet,Dansk Folkeparti,65,270,55.0,0.2037037037037037,udenrigspolitik
Socialdemokratiet,Det Konservative Folkeparti,65,40,11.0,0.275,udenrigspolitik
Socialdemokratiet,Kristendemokraterne,65,22,0.0,0.0,udenrigspolitik
Socialdemokratiet,Liberal Alliance,65,26,6.0,0.23076923076923078,udenrigspolitik
Socialdemokratiet,Radikale Venstre,65,82,29.0,0.35365853658536583,udenrigspolitik
Socialdemokratiet,Socialdemokratiet,65,804,804.0,1.0,udenrigspolitik
Socialdemokratiet,Socialistisk Folkeparti,65,103,103.0,1.0,udenrigspolitik
Socialdemokratiet,Uden for folketingsgrupperne,65,138,36.0,0.2608695652173913,udenrigspolitik
Socialdemokratiet,Venstre,65,510,107.0,0.20980392156862746,udenrigspolitik
Socialistisk Folkeparti,Danmarksdemokraterne,65,8,2.0,0.25,udenrigspolitik
Socialistisk Folkeparti,Dansk Folkeparti,65,36,8.0,0.2222222222222222,udenrigspolitik
Socialistisk Folkeparti,Det Konservative Folkeparti,65,19,6.0,0.3157894736842105,udenrigspolitik
Socialistisk Folkeparti,Kristendemokraterne,65,3,0.0,0.0,udenrigspolitik
Socialistisk Folkeparti,Liberal Alliance,65,7,2.0,0.2857142857142857,udenrigspolitik
Socialistisk Folkeparti,Radikale Venstre,65,15,6.0,0.4,udenrigspolitik
Socialistisk Folkeparti,Socialdemokratiet,65,143,143.0,1.0,udenrigspolitik
Socialistisk Folkeparti,Socialistisk Folkeparti,65,12,12.0,1.0,udenrigspolitik
Socialistisk Folkeparti,Uden for folketingsgrupperne,65,26,7.0,0.2692307692307692,udenrigspolitik
Socialistisk Folkeparti,Venstre,65,97,24.0,0.24742268041237114,udenrigspolitik
Uden for folketingsgrupperne,Dansk Folkeparti,65,53,47.0,0.8867924528301887,udenrigspolitik
Uden for folketingsgrupperne,Det Konservative Folkeparti,65,8,8.0,1.0,udenrigspolitik
Uden for folketingsgrupperne,Kristendemokraterne,65,4,4.0,1.0,udenrigspolitik
Uden for folketingsgrupperne,Liberal Alliance,65,8,8.0,1.0,udenrigspolitik
Uden for folketingsgrupperne,Radikale Venstre,65,22,18.0,0.8181818181818182,udenrigspolitik
Uden for folketingsgrupperne,Socialdemokratiet,65,168,40.0,0.23809523809523808,udenrigspolitik
Uden for folketingsgrupperne,Socialistisk Folkeparti,65,19,5.0,0.2631578947368421,udenrigspolitik
