voting_id,party,politician,vote_type,Period
10256,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10256,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
10256,Danmarksdemokraterne,Mads Fuglede,2,71
10256,Enhedslisten,Victoria Velasquez,1,71
10256,Venstre,Kim Valentin,1,71
10256,Venstre,Morten Dahlin,1,71
10256,Venstre,Christoffer Aagaard Melson,1,71
10256,Venstre,Heidi Bank,1,71
10256,Socialistisk Folkeparti,Anne Valentina Berthelsen,1,71
10256,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1,71
10257,Dansk Folkeparti,Alex Ahrendtsen,2,71
10257,Danmarksdemokraterne,Søren Espersen,1,71
10257,Socialdemokratiet,Astrid Krag,1,71
10257,Venstre,Erling Bonnesen,1,71
10257,Moderaterne,Jakob Engel-Schmidt,1,71
10257,Venstre,Louise Elholm,1,71
10257,Venstre,Jan E. Jørgensen,1,71
10257,Radikale Venstre,Lotte Rod,1,71
10257,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
10257,Socialdemokratiet,Trine Bramsen,1,71
10257,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10257,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
10257,Venstre,Hans Christian Schmidt,1,71
10257,Venstre,Preben Bang Henriksen,1,71
10257,Venstre,Sophie Løhde,1,71
10257,Venstre,Christian Friis Bach,1,71
10257,Socialdemokratiet,Ida Auken,1,71
10257,Enhedslisten,Søren Søndergaard,1,71
10257,Venstre,Michael Aastrup Jensen,1,71
10257,Radikale Venstre,Zenia Stampe,1,71
10257,Socialdemokratiet,Simon Kollerup,1,71
10257,Socialdemokratiet,Flemming Møller Mortensen,1,71
10257,Dansk Folkeparti,Morten Messerschmidt,2,71
10257,Socialdemokratiet,Bjarne Laustsen,1,71
10257,Socialdemokratiet,Leif Lahn Jensen,1,71
10257,Socialdemokratiet,Rasmus Horn Langhoff,1,71
10257,Socialdemokratiet,Karin Gaardsted,1,71
10257,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10257,Enhedslisten,Søren Egge Rasmussen,1,71
10257,Det Konservative Folkeparti,Rasmus Jarlov,1,71
10257,Socialdemokratiet,Yildiz Akdogan,1,71
10257,Venstre,Søren Gade,1,71
10257,Det Konservative Folkeparti,Per Larsen,1,71
10257,Socialdemokratiet,Lea Wermelin,1,71
10257,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10257,Dansk Folkeparti,Peter Kofod,2,71
10257,Socialdemokratiet,Mattias Tesfaye,1,71
10257,Danmarksdemokraterne,Lise Bech,1,71
10257,Enhedslisten,Pelle Dragsted,1,71
10257,Liberal Alliance,Carsten Bach,2,71
10257,Det Konservative Folkeparti,Mette Abildgaard,1,71
10257,Socialdemokratiet,Kasper Roug,1,71
10257,Socialdemokratiet,Malte Larsen,1,71
10257,Socialdemokratiet,Anne Paulin,1,71
10257,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10257,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1,71
10257,Danmarksdemokraterne,Mads Fuglede,1,71
10257,Enhedslisten,Victoria Velasquez,1,71
10257,Venstre,Kim Valentin,1,71
10257,Venstre,Morten Dahlin,1,71
10257,Venstre,Christoffer Aagaard Melson,1,71
10257,Venstre,Heidi Bank,1,71
10257,Socialistisk Folkeparti,Anne Valentina Berthelsen,1,71
10257,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1,71
10258,Dansk Folkeparti,Alex Ahrendtsen,2,71
10258,Socialdemokratiet,Astrid Krag,1,71
10258,Venstre,Erling Bonnesen,1,71
10258,Moderaterne,Jakob Engel-Schmidt,1,71
10258,Venstre,Louise Elholm,1,71
10258,Venstre,Jan E. Jørgensen,1,71
10258,Radikale Venstre,Lotte Rod,1,71
10258,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
10258,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10258,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
10258,Venstre,Hans Christian Schmidt,1,71
10258,Venstre,Preben Bang Henriksen,1,71
10258,Venstre,Christian Friis Bach,1,71
10258,Socialdemokratiet,Ida Auken,1,71
10258,Venstre,Anni Matthiesen,1,71
10258,Enhedslisten,Søren Søndergaard,2,71
10258,Venstre,Michael Aastrup Jensen,1,71
10258,Radikale Venstre,Zenia Stampe,1,71
10258,Socialdemokratiet,Simon Kollerup,1,71
10258,Socialdemokratiet,Flemming Møller Mortensen,1,71
10258,Dansk Folkeparti,Morten Messerschmidt,2,71
10258,Socialdemokratiet,Bjarne Laustsen,1,71
10258,Socialdemokratiet,Leif Lahn Jensen,1,71
10258,Socialdemokratiet,Rasmus Horn Langhoff,1,71
10258,Socialdemokratiet,Karin Gaardsted,1,71
10258,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10258,Enhedslisten,Søren Egge Rasmussen,2,71
10258,Det Konservative Folkeparti,Rasmus Jarlov,1,71
10258,Socialdemokratiet,Yildiz Akdogan,1,71
10258,Venstre,Søren Gade,1,71
10258,Det Konservative Folkeparti,Per Larsen,1,71
10258,Socialdemokratiet,Lea Wermelin,1,71
10258,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10258,Dansk Folkeparti,Peter Kofod,2,71
10258,Socialdemokratiet,Mattias Tesfaye,1,71
10258,Danmarksdemokraterne,Lise Bech,1,71
10258,Enhedslisten,Pelle Dragsted,2,71
10258,Liberal Alliance,Carsten Bach,1,71
10258,Det Konservative Folkeparti,Mette Abildgaard,1,71
10258,Socialdemokratiet,Kasper Roug,1,71
10258,Socialdemokratiet,Malte Larsen,1,71
10258,Socialdemokratiet,Anne Paulin,1,71
10258,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
10258,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1,71
10258,Danmarksdemokraterne,Mads Fuglede,1,71
10258,Enhedslisten,Victoria Velasquez,2,71
10258,Venstre,Kim Valentin,1,71
10258,Venstre,Morten Dahlin,1,71
10258,Venstre,Christoffer Aagaard Melson,1,71
10258,Venstre,Heidi Bank,1,71
10258,Socialistisk Folkeparti,Anne Valentina Berthelsen,2,71
10258,Socialistisk Folkeparti,Charlotte Broman Mølbæk,2,71
10259,Dansk Folkeparti,Alex Ahrendtsen,2,71
10259,Socialdemokratiet,Astrid Krag,1,71
10259,Venstre,Erling Bonnesen,1,71
10259,Venstre,Louise Elholm,1,71
10259,Venstre,Jan E. Jørgensen,1,71
10259,Radikale Venstre,Lotte Rod,1,71
10259,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
10259,Danmarksdemokraterne,Dennis Flydtkjær,2,71
10259,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
10259,Venstre,Hans Christian Schmidt,1,71
10259,Venstre,Preben Bang Henriksen,1,71
10259,Venstre,Christian Friis Bach,1,71
10259,Socialdemokratiet,Ida Auken,1,71
10259,Venstre,Anni Matthiesen,1,71
10259,Enhedslisten,Søren Søndergaard,2,71
10259,Venstre,Michael Aastrup Jensen,1,71
10259,Radikale Venstre,Zenia Stampe,1,71
10259,Socialdemokratiet,Simon Kollerup,1,71
10259,Socialdemokratiet,Flemming Møller Mortensen,1,71
10259,Dansk Folkeparti,Morten Messerschmidt,2,71
10259,Socialdemokratiet,Bjarne Laustsen,1,71
10259,Socialdemokratiet,Leif Lahn Jensen,1,71
10259,Socialdemokratiet,Rasmus Horn Langhoff,1,71
10259,Socialdemokratiet,Karin Gaardsted,1,71
10259,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10259,Enhedslisten,Søren Egge Rasmussen,2,71
10259,Det Konservative Folkeparti,Rasmus Jarlov,1,71
10259,Socialdemokratiet,Yildiz Akdogan,1,71
10259,Venstre,Søren Gade,1,71
10259,Det Konservative Folkeparti,Per Larsen,1,71
10259,Socialdemokratiet,Lea Wermelin,1,71
10259,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10259,Dansk Folkeparti,Peter Kofod,2,71
10259,Socialdemokratiet,Mattias Tesfaye,1,71
10259,Danmarksdemokraterne,Lise Bech,2,71
10259,Enhedslisten,Pelle Dragsted,2,71
10259,Liberal Alliance,Carsten Bach,2,71
10259,Det Konservative Folkeparti,Mette Abildgaard,1,71
10259,Socialdemokratiet,Kasper Roug,1,71
10259,Socialdemokratiet,Malte Larsen,1,71
10259,Socialdemokratiet,Anne Paulin,1,71
10259,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10259,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1,71
10259,Danmarksdemokraterne,Mads Fuglede,2,71
10259,Enhedslisten,Victoria Velasquez,2,71
10259,Venstre,Kim Valentin,1,71
10259,Venstre,Morten Dahlin,1,71
10259,Venstre,Christoffer Aagaard Melson,1,71
10259,Venstre,Heidi Bank,1,71
10259,Socialistisk Folkeparti,Anne Valentina Berthelsen,1,71
10259,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1,71
10260,Dansk Folkeparti,Alex Ahrendtsen,1,71
10260,Socialdemokratiet,Astrid Krag,2,71
10260,Venstre,Erling Bonnesen,2,71
10260,Venstre,Louise Elholm,2,71
10260,Venstre,Jan E. Jørgensen,2,71
10260,Radikale Venstre,Lotte Rod,2,71
10260,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
10260,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10260,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
10260,Venstre,Hans Christian Schmidt,2,71
10260,Venstre,Preben Bang Henriksen,2,71
10260,Venstre,Christian Friis Bach,2,71
10260,Socialdemokratiet,Ida Auken,2,71
10260,Venstre,Anni Matthiesen,2,71
10260,Enhedslisten,Søren Søndergaard,2,71
10260,Venstre,Michael Aastrup Jensen,2,71
10260,Radikale Venstre,Zenia Stampe,2,71
10260,Socialdemokratiet,Simon Kollerup,2,71
10260,Socialdemokratiet,Flemming Møller Mortensen,2,71
10260,Dansk Folkeparti,Morten Messerschmidt,1,71
10260,Socialdemokratiet,Bjarne Laustsen,2,71
10260,Socialdemokratiet,Leif Lahn Jensen,2,71
10260,Socialdemokratiet,Rasmus Horn Langhoff,2,71
10260,Socialdemokratiet,Karin Gaardsted,2,71
10260,Socialdemokratiet,Ane Halsboe-Jørgensen,2,71
10260,Enhedslisten,Søren Egge Rasmussen,2,71
10260,Det Konservative Folkeparti,Rasmus Jarlov,4,71
10260,Socialdemokratiet,Yildiz Akdogan,2,71
10260,Venstre,Søren Gade,2,71
10260,Det Konservative Folkeparti,Per Larsen,4,71
10260,Socialdemokratiet,Lea Wermelin,2,71
10260,Socialdemokratiet,Christian Rabjerg Madsen,2,71
10260,Dansk Folkeparti,Peter Kofod,1,71
10260,Socialdemokratiet,Mattias Tesfaye,2,71
10260,Danmarksdemokraterne,Lise Bech,1,71
10260,Enhedslisten,Pelle Dragsted,2,71
10260,Liberal Alliance,Carsten Bach,1,71
10260,Det Konservative Folkeparti,Mette Abildgaard,4,71
10260,Socialdemokratiet,Kasper Roug,2,71
10260,Socialdemokratiet,Malte Larsen,2,71
10260,Socialdemokratiet,Anne Paulin,2,71
10260,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
10260,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,4,71
10260,Danmarksdemokraterne,Mads Fuglede,1,71
10260,Enhedslisten,Victoria Velasquez,2,71
10260,Venstre,Kim Valentin,2,71
10260,Venstre,Morten Dahlin,2,71
10260,Venstre,Christoffer Aagaard Melson,2,71
10260,Venstre,Heidi Bank,2,71
10260,Socialistisk Folkeparti,Anne Valentina Berthelsen,2,71
10260,Socialistisk Folkeparti,Charlotte Broman Mølbæk,2,71
10261,Dansk Folkeparti,Alex Ahrendtsen,2,71
10261,Socialdemokratiet,Astrid Krag,2,71
10261,Venstre,Erling Bonnesen,2,71
10261,Venstre,Louise Elholm,2,71
10261,Venstre,Jan E. Jørgensen,2,71
10261,Radikale Venstre,Lotte Rod,1,71
10261,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
10261,Danmarksdemokraterne,Dennis Flydtkjær,2,71
10261,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
10261,Venstre,Hans Christian Schmidt,2,71
10261,Venstre,Preben Bang Henriksen,2,71
10261,Venstre,Christian Friis Bach,2,71
10261,Socialdemokratiet,Ida Auken,2,71
10261,Venstre,Anni Matthiesen,2,71
10261,Enhedslisten,Søren Søndergaard,1,71
10261,Venstre,Michael Aastrup Jensen,2,71
10261,Radikale Venstre,Zenia Stampe,1,71
10261,Socialdemokratiet,Simon Kollerup,2,71
10261,Socialdemokratiet,Flemming Møller Mortensen,2,71
10261,Dansk Folkeparti,Morten Messerschmidt,2,71
10261,Socialdemokratiet,Bjarne Laustsen,2,71
10261,Socialdemokratiet,Leif Lahn Jensen,2,71
10261,Socialdemokratiet,Rasmus Horn Langhoff,2,71
10261,Socialdemokratiet,Karin Gaardsted,2,71
10261,Socialdemokratiet,Ane Halsboe-Jørgensen,2,71
10261,Enhedslisten,Søren Egge Rasmussen,1,71
10261,Det Konservative Folkeparti,Rasmus Jarlov,2,71
10261,Socialdemokratiet,Yildiz Akdogan,2,71
10261,Venstre,Søren Gade,2,71
10261,Det Konservative Folkeparti,Per Larsen,2,71
10261,Socialdemokratiet,Lea Wermelin,2,71
10261,Socialdemokratiet,Christian Rabjerg Madsen,2,71
10261,Dansk Folkeparti,Peter Kofod,2,71
10261,Socialdemokratiet,Mattias Tesfaye,2,71
10261,Danmarksdemokraterne,Lise Bech,2,71
10261,Enhedslisten,Pelle Dragsted,1,71
10261,Liberal Alliance,Carsten Bach,2,71
10261,Det Konservative Folkeparti,Mette Abildgaard,2,71
10261,Socialdemokratiet,Kasper Roug,2,71
10261,Socialdemokratiet,Malte Larsen,2,71
10261,Socialdemokratiet,Anne Paulin,2,71
10261,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10261,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
10261,Danmarksdemokraterne,Mads Fuglede,2,71
10261,Enhedslisten,Victoria Velasquez,1,71
10261,Venstre,Kim Valentin,2,71
10261,Venstre,Morten Dahlin,2,71
10261,Venstre,Christoffer Aagaard Melson,2,71
10261,Venstre,Heidi Bank,2,71
10261,Socialistisk Folkeparti,Anne Valentina Berthelsen,1,71
10261,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1,71
10262,Dansk Folkeparti,Alex Ahrendtsen,2,71
10262,Socialdemokratiet,Astrid Krag,1,71
10262,Venstre,Erling Bonnesen,1,71
10262,Venstre,Louise Elholm,1,71
10262,Venstre,Jan E. Jørgensen,1,71
10262,Radikale Venstre,Lotte Rod,1,71
10262,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
10262,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10262,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
10262,Venstre,Hans Christian Schmidt,1,71
10262,Venstre,Preben Bang Henriksen,1,71
10262,Venstre,Christian Friis Bach,1,71
10262,Moderaterne,Lars Løkke Rasmussen,1,71
10262,Socialdemokratiet,Ida Auken,1,71
10262,Venstre,Anni Matthiesen,1,71
10262,Enhedslisten,Søren Søndergaard,2,71
10262,Venstre,Michael Aastrup Jensen,1,71
10262,Radikale Venstre,Zenia Stampe,1,71
10262,Socialdemokratiet,Simon Kollerup,1,71
10262,Socialdemokratiet,Flemming Møller Mortensen,1,71
10262,Dansk Folkeparti,Morten Messerschmidt,2,71
10262,Socialdemokratiet,Bjarne Laustsen,1,71
10262,Socialdemokratiet,Leif Lahn Jensen,1,71
10262,Socialdemokratiet,Rasmus Horn Langhoff,1,71
10262,Socialdemokratiet,Karin Gaardsted,1,71
10262,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10262,Enhedslisten,Søren Egge Rasmussen,2,71
10262,Det Konservative Folkeparti,Rasmus Jarlov,1,71
10262,Socialdemokratiet,Yildiz Akdogan,1,71
10262,Venstre,Søren Gade,1,71
10262,Det Konservative Folkeparti,Per Larsen,1,71
10262,Socialdemokratiet,Lea Wermelin,1,71
10262,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10262,Dansk Folkeparti,Peter Kofod,2,71
10262,Socialdemokratiet,Mattias Tesfaye,1,71
10262,Danmarksdemokraterne,Lise Bech,1,71
10262,Enhedslisten,Pelle Dragsted,2,71
10262,Liberal Alliance,Carsten Bach,1,71
10262,Det Konservative Folkeparti,Mette Abildgaard,1,71
10262,Socialdemokratiet,Kasper Roug,1,71
10262,Socialdemokratiet,Malte Larsen,1,71
10262,Socialdemokratiet,Anne Paulin,1,71
10262,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10262,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,1,71
10262,Danmarksdemokraterne,Mads Fuglede,1,71
10262,Enhedslisten,Victoria Velasquez,2,71
10262,Venstre,Kim Valentin,1,71
10262,Venstre,Morten Dahlin,1,71
10262,Venstre,Christoffer Aagaard Melson,1,71
10262,Venstre,Heidi Bank,1,71
10262,Socialistisk Folkeparti,Anne Valentina Berthelsen,1,71
10262,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1,71
10263,Dansk Folkeparti,Alex Ahrendtsen,2,71
10263,Danmarksdemokraterne,Søren Espersen,2,71
10263,Socialdemokratiet,Astrid Krag,1,71
10263,Venstre,Erling Bonnesen,1,71
10263,Venstre,Louise Elholm,1,71
10263,Venstre,Jan E. Jørgensen,1,71
10263,Radikale Venstre,Lotte Rod,2,71
10263,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
10263,Socialdemokratiet,Trine Bramsen,1,71
10263,Danmarksdemokraterne,Dennis Flydtkjær,2,71
10263,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
10263,Venstre,Hans Christian Schmidt,1,71
10263,Venstre,Preben Bang Henriksen,1,71
10263,Venstre,Sophie Løhde,1,71
10263,Venstre,Christian Friis Bach,1,71
10263,Socialdemokratiet,Ida Auken,1,71
10263,Enhedslisten,Søren Søndergaard,2,71
10263,Venstre,Michael Aastrup Jensen,1,71
10263,Radikale Venstre,Zenia Stampe,2,71
10263,Socialdemokratiet,Simon Kollerup,1,71
10263,Socialdemokratiet,Flemming Møller Mortensen,1,71
10263,Dansk Folkeparti,Morten Messerschmidt,2,71
10263,Socialdemokratiet,Bjarne Laustsen,1,71
10263,Socialdemokratiet,Leif Lahn Jensen,1,71
10263,Socialdemokratiet,Rasmus Horn Langhoff,1,71
10263,Socialdemokratiet,Karin Gaardsted,1,71
10263,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10263,Enhedslisten,Søren Egge Rasmussen,2,71
10263,Det Konservative Folkeparti,Rasmus Jarlov,2,71
10263,Socialdemokratiet,Yildiz Akdogan,1,71
10263,Venstre,Søren Gade,1,71
10263,Det Konservative Folkeparti,Per Larsen,2,71
10263,Socialdemokratiet,Lea Wermelin,1,71
10263,Socialdemokratiet,Christian Rabjerg Madsen,1,71
10263,Dansk Folkeparti,Peter Kofod,2,71
10263,Socialdemokratiet,Mattias Tesfaye,1,71
10263,Danmarksdemokraterne,Lise Bech,2,71
10263,Enhedslisten,Pelle Dragsted,2,71
10263,Liberal Alliance,Carsten Bach,2,71
10263,Det Konservative Folkeparti,Mette Abildgaard,2,71
10263,Socialdemokratiet,Kasper Roug,1,71
10263,Socialdemokratiet,Malte Larsen,1,71
10263,Socialdemokratiet,Anne Paulin,1,71
10263,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
10263,Det Konservative Folkeparti,Brigitte Klintskov Jerkel,2,71
10263,Danmarksdemokraterne,Mads Fuglede,2,71
10263,Enhedslisten,Victoria Velasquez,2,71
10263,Venstre,Kim Valentin,1,71
10263,Venstre,Morten Dahlin,1,71
10263,Venstre,Christoffer Aagaard Melson,1,71
10263,Venstre,Heidi Bank,1,71
10263,Socialistisk Folkeparti,Anne Valentina Berthelsen,2,71
10263,Socialistisk Folkeparti,Charlotte Broman Mølbæk,2,71
10264,Dansk Folkeparti,Alex Ahrendtsen,2,71
10264,Danmarksdemokraterne,Søren Espersen,1,71
10264,Socialdemokratiet,Astrid Krag,1,71
10264,Moderaterne,Jakob Engel-Schmidt,1,71
10264,Venstre,Torsten Schack Pedersen,1,71
10264,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10264,Venstre,Louise Elholm,1,71
10264,Socialdemokratiet,Jesper Petersen,1,71
10264,Enhedslisten,Rosa Lund,1,71
10264,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
10264,Socialdemokratiet,Trine Bramsen,1,71
10264,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10264,Venstre,Hans Christian Schmidt,1,71
10264,Venstre,Preben Bang Henriksen,1,71
10264,Venstre,Christian Friis Bach,1,71
10264,Socialdemokratiet,Mogens Jensen,1,71
10264,Danmarksdemokraterne,Karina Adsbøl,1,71
10264,Venstre,Hans Andersen,1,71
10264,Venstre,Anni Matthiesen,1,71
10264,Enhedslisten,Søren Søndergaard,1,71
10264,Venstre,Michael Aastrup Jensen,1,71
10264,Venstre,Peter Juel-Jensen,1,71
10264,Det Konservative Folkeparti,Mai Mercado,1,71
10264,Radikale Venstre,Zenia Stampe,1,71
10264,Socialdemokratiet,Simon Kollerup,1,71
10264,Socialdemokratiet,Jens Joel,1,71
10264,Socialdemokratiet,Jeppe Bruus,1,71
10264,Venstre,Lars Christian Lilleholt,1,71
10264,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
10264,Socialdemokratiet,Morten Bødskov,1,71
10264,Socialdemokratiet,Flemming Møller Mortensen,1,71
10264,Socialdemokratiet,Magnus Heunicke,1,71
10264,Socialdemokratiet,Bjarne Laustsen,1,71
10264,Socialdemokratiet,Rasmus Horn Langhoff,1,71
10264,Socialdemokratiet,Per Husted,1,71
10264,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10264,Enhedslisten,Søren Egge Rasmussen,1,71
10264,Danmarksdemokraterne,Marlene Harpsøe,1,71
10264,Det Konservative Folkeparti,Rasmus Jarlov,1,71
10264,Socialdemokratiet,Yildiz Akdogan,1,71
10264,Venstre,Søren Gade,1,71
10264,Socialdemokratiet,Mattias Tesfaye,1,71
10264,Socialdemokratiet,Peter Hummelgaard,1,71
10264,Socialdemokratiet,Kaare Dybvad Bek,1,71
10264,Det Konservative Folkeparti,Mette Abildgaard,1,71
10264,Socialdemokratiet,Malte Larsen,1,71
10264,Enhedslisten,Peder Hvelplund,1,71
10264,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10264,Socialistisk Folkeparti,Carl Valentin,1,71
10264,Danmarksdemokraterne,Mads Fuglede,1,71
10264,Enhedslisten,Victoria Velasquez,1,71
10264,Venstre,Kim Valentin,1,71
10264,Venstre,Christoffer Aagaard Melson,1,71
10264,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1,71
10264,Socialdemokratiet,Henrik Møller,1,71
10265,Dansk Folkeparti,Alex Ahrendtsen,1,71
10265,Danmarksdemokraterne,Søren Espersen,1,71
10265,Socialdemokratiet,Astrid Krag,1,71
10265,Venstre,Erling Bonnesen,1,71
10265,Moderaterne,Jakob Engel-Schmidt,1,71
10265,Venstre,Torsten Schack Pedersen,1,71
10265,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10265,Venstre,Louise Elholm,1,71
10265,Socialdemokratiet,Jesper Petersen,1,71
10265,Enhedslisten,Rosa Lund,1,71
10265,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
10265,Socialdemokratiet,Trine Bramsen,1,71
10265,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10265,Venstre,Hans Christian Schmidt,1,71
10265,Venstre,Preben Bang Henriksen,1,71
10265,Venstre,Christian Friis Bach,1,71
10265,Socialdemokratiet,Mogens Jensen,1,71
10265,Danmarksdemokraterne,Karina Adsbøl,1,71
10265,Venstre,Hans Andersen,1,71
10265,Venstre,Anni Matthiesen,1,71
10265,Enhedslisten,Søren Søndergaard,1,71
10265,Venstre,Michael Aastrup Jensen,1,71
10265,Venstre,Peter Juel-Jensen,1,71
10265,Det Konservative Folkeparti,Mai Mercado,1,71
10265,Radikale Venstre,Zenia Stampe,1,71
10265,Socialdemokratiet,Simon Kollerup,1,71
10265,Socialdemokratiet,Jens Joel,1,71
10265,Socialdemokratiet,Jeppe Bruus,1,71
10265,Venstre,Lars Christian Lilleholt,1,71
10265,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
10265,Socialdemokratiet,Morten Bødskov,1,71
10265,Socialdemokratiet,Flemming Møller Mortensen,1,71
10265,Socialdemokratiet,Magnus Heunicke,1,71
10265,Socialdemokratiet,Bjarne Laustsen,1,71
10265,Socialdemokratiet,Rasmus Horn Langhoff,1,71
10265,Socialdemokratiet,Per Husted,1,71
10265,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
10265,Enhedslisten,Søren Egge Rasmussen,1,71
10265,Danmarksdemokraterne,Marlene Harpsøe,1,71
10265,Det Konservative Folkeparti,Rasmus Jarlov,1,71
10265,Socialdemokratiet,Yildiz Akdogan,1,71
10265,Venstre,Søren Gade,1,71
10265,Socialdemokratiet,Mattias Tesfaye,1,71
10265,Socialdemokratiet,Peter Hummelgaard,1,71
10265,Socialdemokratiet,Kaare Dybvad Bek,1,71
10265,Det Konservative Folkeparti,Mette Abildgaard,1,71
10265,Socialdemokratiet,Malte Larsen,1,71
10265,Enhedslisten,Peder Hvelplund,1,71
10265,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
10265,Socialistisk Folkeparti,Carl Valentin,1,71
10265,Danmarksdemokraterne,Mads Fuglede,1,71
10265,Enhedslisten,Victoria Velasquez,1,71
10265,Venstre,Kim Valentin,1,71
10265,Venstre,Christoffer Aagaard Melson,1,71
10265,Socialistisk Folkeparti,Charlotte Broman Mølbæk,1,71
10265,Socialdemokratiet,Henrik Møller,1,71
10266,Dansk Folkeparti,Alex Ahrendtsen,2,71
10266,Danmarksdemokraterne,Søren Espersen,1,71
10266,Socialdemokratiet,Astrid Krag,1,71
10266,Venstre,Erling Bonnesen,1,71
10266,Moderaterne,Jakob Engel-Schmidt,1,71
10266,Venstre,Torsten Schack Pedersen,1,71
10266,Danmarksdemokraterne,Hans Kristian Skibby,1,71
10266,Venstre,Louise Elholm,1,71
10266,Socialdemokratiet,Jesper Petersen,1,71
10266,Enhedslisten,Rosa Lund,1,71
10266,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
10266,Socialdemokratiet,Trine Bramsen,1,71
10266,Danmarksdemokraterne,Dennis Flydtkjær,1,71
10266,Venstre,Hans Christian Schmidt,1,71
10266,Venstre,Preben Bang Henriksen,1,71
10266,Venstre,Christian Friis Bach,1,71
10266,Socialdemokratiet,Mogens Jensen,1,71
10266,Danmarksdemokraterne,Karina Adsbøl,1,71
10266,Venstre,Hans Andersen,1,71
10266,Venstre,Anni Matthiesen,1,71
10266,Enhedslisten,Søren Søndergaard,1,71
10266,Venstre,Michael Aastrup Jensen,1,71
10266,Venstre,Peter Juel-Jensen,1,71
10266,Det Konservative Folkeparti,Mai Mercado,1,71
10266,Radikale Venstre,Zenia Stampe,1,71
10266,Socialdemokratiet,Simon Kollerup,1,71
10266,Socialdemokratiet,Jens Joel,1,71
10266,Socialdemokratiet,Jeppe Bruus,1,71
10266,Venstre,Lars Christian Lilleholt,1,71
10266,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
10266,Socialdemokratiet,Flemming Møller Mortensen,1,71
10266,Socialdemokratiet,Magnus Heunicke,1,71
10266,Socialdemokratiet,Bjarne Laustsen,1,71
10266,Socialdemokratiet,Rasmus Horn Langhoff,1,71
