source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Aage Frandsen,Tina Nedergaard,Socialistisk Folkeparti,Venstre,65,14,7.0,0.5,uddannelse
Aage Frandsen,Torben Hansen,Socialistisk Folkeparti,Socialdemokratiet,65,5,4.0,0.8,uddannelse
Aage Frandsen,Tove Fergo,Socialistisk Folkeparti,Venstre,65,17,9.0,0.5294117647058824,uddannelse
Aage Frandsen,Tove Videbæk,Socialistisk Folkeparti,Kristendemokraterne,65,6,4.0,0.6666666666666666,uddannelse
Aage Frandsen,Troels Lund Poulsen,Socialistisk Folkeparti,Venstre,65,18,9.0,0.5,uddannelse
Aage Frandsen,Ulla Tørnæs,Socialistisk Folkeparti,Venstre,65,14,6.0,0.42857142857142855,uddannelse
Aage Frandsen,Ulrik Kragh,Socialistisk Folkeparti,Venstre,65,9,5.0,0.5555555555555556,uddannelse
Aage Frandsen,Uno Larsson,Socialistisk Folkeparti,Dansk Folkeparti,65,18,9.0,0.5,uddannelse
Aage Frandsen,Villy Søvndal,Socialistisk Folkeparti,Socialistisk Folkeparti,65,14,14.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Anita Knakkergaard,Dansk Folkeparti,Dansk Folkeparti,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Anne Baastrup,Dansk Folkeparti,Socialistisk Folkeparti,65,2,1.0,0.5,uddannelse
Aase D. Madsen (udpeget af DF),Anne Grete Holmsgaard (udpeget af SF),Dansk Folkeparti,Socialistisk Folkeparti,65,2,0.0,0.0,uddannelse
Aase D. Madsen (udpeget af DF),Anne-Marie Meldgaard,Dansk Folkeparti,Socialdemokratiet,65,2,0.0,0.0,uddannelse
Aase D. Madsen (udpeget af DF),Arne Toft,Dansk Folkeparti,Socialdemokratiet,65,3,1.0,0.3333333333333333,uddannelse
Aase D. Madsen (udpeget af DF),Bent Bøgsted,Dansk Folkeparti,Dansk Folkeparti,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Birthe Rønn Hornbech,Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Birthe Skaarup (udpeget af DF),Dansk Folkeparti,Dansk Folkeparti,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Bjarne Laustsen,Dansk Folkeparti,Socialdemokratiet,65,3,1.0,0.3333333333333333,uddannelse
Aase D. Madsen (udpeget af DF),Bodil Kornbek,Dansk Folkeparti,Kristendemokraterne,65,3,1.0,0.3333333333333333,uddannelse
Aase D. Madsen (udpeget af DF),Brian Mikkelsen,Dansk Folkeparti,Det Konservative Folkeparti,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Carina Christensen,Dansk Folkeparti,Det Konservative Folkeparti,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Carsten Hansen,Dansk Folkeparti,Socialdemokratiet,65,2,1.0,0.5,uddannelse
Aase D. Madsen (udpeget af DF),Charlotte Antonsen (udpeget af V),Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Charlotte Dyremose,Dansk Folkeparti,Det Konservative Folkeparti,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Christian Lund Jepsen,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Christian Mejdahl,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Christian Wedell-Neergaard,Dansk Folkeparti,Det Konservative Folkeparti,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Claus Larsen-Jensen (udpeget af),Dansk Folkeparti,Socialdemokratiet,65,3,1.0,0.3333333333333333,uddannelse
Aase D. Madsen (udpeget af DF),Colette L. Brix,Dansk Folkeparti,Dansk Folkeparti,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Else Theill Sørensen,Dansk Folkeparti,Det Konservative Folkeparti,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Else Winther Andersen,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Erik Larsen (udpeget af V),Dansk Folkeparti,Venstre,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Erik Mortensen,Dansk Folkeparti,Socialdemokratiet,65,2,1.0,0.5,uddannelse
Aase D. Madsen (udpeget af DF),Erling Bonnesen,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Ester Larsen,Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Eva Kjer Hansen,Dansk Folkeparti,Venstre,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Eyvind Vesselbo,Dansk Folkeparti,Venstre,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Flemming Damgaard Larsen,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Flemming Hansen,Dansk Folkeparti,Det Konservative Folkeparti,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Freddie H. Madsen,Dansk Folkeparti,Dansk Folkeparti,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Freddy Dam (udpeget af V),Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),"Frode Sørensen, Hjørring",Dansk Folkeparti,Socialdemokratiet,65,2,0.0,0.0,uddannelse
Aase D. Madsen (udpeget af DF),Gitte Lillelund Bech,Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Grete Schødts,Dansk Folkeparti,Socialdemokratiet,65,2,1.0,0.5,uddannelse
Aase D. Madsen (udpeget af DF),Gudrun Laub,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Hanne Severinsen,Dansk Folkeparti,Venstre,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Hans Andersen,Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Helga Moos,Dansk Folkeparti,Venstre,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Helge Adam Møller,Dansk Folkeparti,Det Konservative Folkeparti,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Helge Mortensen,Dansk Folkeparti,Socialdemokratiet,65,2,1.0,0.5,uddannelse
Aase D. Madsen (udpeget af DF),Helle Sjelle,Dansk Folkeparti,Det Konservative Folkeparti,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Henning Gjellerod,Dansk Folkeparti,Socialdemokratiet,65,1,0.0,0.0,uddannelse
Aase D. Madsen (udpeget af DF),Henrik Sass Larsen,Dansk Folkeparti,Socialdemokratiet,65,2,0.0,0.0,uddannelse
Aase D. Madsen (udpeget af DF),Henrik Vestergaard,Dansk Folkeparti,Venstre,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Holger K. Nielsen,Dansk Folkeparti,Socialistisk Folkeparti,65,1,0.0,0.0,uddannelse
Aase D. Madsen (udpeget af DF),Ida Jørgensen,Dansk Folkeparti,Radikale Venstre,65,3,1.0,0.3333333333333333,uddannelse
Aase D. Madsen (udpeget af DF),Inge Dahl-Sørensen,Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Inge-Lene Ebdrup,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Inger Bierbaum,Dansk Folkeparti,Socialdemokratiet,65,2,1.0,0.5,uddannelse
Aase D. Madsen (udpeget af DF),Inger Støjberg,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Irene Simonsen,Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Jan Petersen (udpeget af S),Dansk Folkeparti,Socialdemokratiet,65,1,0.0,0.0,uddannelse
Aase D. Madsen (udpeget af DF),Jan Trøjborg,Dansk Folkeparti,Socialdemokratiet,65,2,1.0,0.5,uddannelse
Aase D. Madsen (udpeget af DF),Jann Sjursen,Dansk Folkeparti,Kristendemokraterne,65,1,0.0,0.0,uddannelse
Aase D. Madsen (udpeget af DF),Jens Christian Larsen,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Jens Hald,Dansk Folkeparti,Venstre,65,2,2.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Jens Kirk,Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Jens Peter Vernersen,Dansk Folkeparti,Socialdemokratiet,65,2,1.0,0.5,uddannelse
Aase D. Madsen (udpeget af DF),Jens Rohde,Dansk Folkeparti,Venstre,65,1,1.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Jens Vibjerg (udpeget af V),Dansk Folkeparti,Venstre,65,3,3.0,1.0,uddannelse
Aase D. Madsen (udpeget af DF),Jeppe Kofod,Dansk Folkeparti,Socialdemokratiet,65,1,0.0,0.0,uddannelse
