party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Radikale Venstre,Socialdemokratiet,65,700,595.0,0.85,skat
Radikale Venstre,Socialistisk Folkeparti,65,251,182.0,0.7250996015936255,skat
Radikale Venstre,Uden for Folketingsgrupperne,65,4,0.0,0.0,skat
Radikale Venstre,Venstre,65,1002,524.0,0.5229540918163673,skat
Socialdemokratiet,Socialdemokratiet,65,1465,1465.0,1.0,skat
Socialdemokratiet,Socialistisk Folkeparti,65,1092,957.0,0.8763736263736264,skat
Socialdemokratiet,Uden for Folketingsgrupperne,65,11,0.0,0.0,skat
Socialdemokratiet,Venstre,65,4621,2149.0,0.4650508547933348,skat
Socialistisk Folkeparti,Socialistisk Folkeparti,65,159,159.0,1.0,skat
Socialistisk Folkeparti,Uden for Folketingsgrupperne,65,4,0.0,0.0,skat
Socialistisk Folkeparti,Venstre,65,1565,609.0,0.3891373801916933,skat
Uden for Folketingsgrupperne,Venstre,65,17,17.0,1.0,skat
Venstre,Venstre,65,3156,3138.0,0.9942965779467681,skat
Dansk Folkeparti,Dansk Folkeparti,66,12633,12610.0,0.9981793714873743,skat
Dansk Folkeparti,Det Konservative Folkeparti,66,19142,17880.0,0.9340716748511128,skat
Dansk Folkeparti,Enhedslisten,66,2299,677.0,0.2944758590691605,skat
Dansk Folkeparti,Liberal Alliance,66,28,28.0,1.0,skat
Dansk Folkeparti,Radikale Venstre,66,7279,4512.0,0.61986536612172,skat
Dansk Folkeparti,Siumut,66,25,14.0,0.56,skat
Dansk Folkeparti,Socialdemokratiet,66,18757,10276.0,0.5478488031135043,skat
Dansk Folkeparti,Socialistisk Folkeparti,66,13860,5238.0,0.37792207792207794,skat
Dansk Folkeparti,Uden for Folketingsgrupperne,66,13,13.0,1.0,skat
Dansk Folkeparti,Venstre,66,36259,34126.0,0.9411732259576933,skat
Det Konservative Folkeparti,Det Konservative Folkeparti,66,6201,6201.0,1.0,skat
Det Konservative Folkeparti,Enhedslisten,66,1662,470.0,0.28279181708784595,skat
Det Konservative Folkeparti,Liberal Alliance,66,16,16.0,1.0,skat
Det Konservative Folkeparti,Radikale Venstre,66,5147,3475.0,0.6751505731494074,skat
Det Konservative Folkeparti,Siumut,66,18,9.0,0.5,skat
Det Konservative Folkeparti,Socialdemokratiet,66,13408,8062.0,0.601282816229117,skat
Det Konservative Folkeparti,Socialistisk Folkeparti,66,9895,4350.0,0.43961596766043454,skat
Det Konservative Folkeparti,Uden for Folketingsgrupperne,66,10,10.0,1.0,skat
Det Konservative Folkeparti,Venstre,66,25598,25590.0,0.99968747558403,skat
Enhedslisten,Enhedslisten,66,54,54.0,1.0,skat
Enhedslisten,Liberal Alliance,66,6,0.0,0.0,skat
Enhedslisten,Radikale Venstre,66,623,351.0,0.5634028892455859,skat
Enhedslisten,Siumut,66,3,2.0,0.6666666666666666,skat
Enhedslisten,Socialdemokratiet,66,1533,1011.0,0.6594911937377691,skat
Enhedslisten,Socialistisk Folkeparti,66,1241,969.0,0.7808219178082192,skat
Enhedslisten,Venstre,66,3117,842.0,0.2701315367340391,skat
Liberal Alliance,Liberal Alliance,66,1,1.0,1.0,skat
Liberal Alliance,Radikale Venstre,66,4,0.0,0.0,skat
Liberal Alliance,Socialdemokratiet,66,20,0.0,0.0,skat
Liberal Alliance,Socialistisk Folkeparti,66,12,0.0,0.0,skat
Liberal Alliance,Venstre,66,32,32.0,1.0,skat
Radikale Venstre,Radikale Venstre,66,760,755.0,0.993421052631579,skat
Radikale Venstre,Siumut,66,8,4.0,0.5,skat
Radikale Venstre,Socialdemokratiet,66,5096,3835.0,0.7525510204081632,skat
Radikale Venstre,Socialistisk Folkeparti,66,3705,2639.0,0.712280701754386,skat
Radikale Venstre,Uden for Folketingsgrupperne,66,3,3.0,1.0,skat
Radikale Venstre,Venstre,66,9712,6515.0,0.6708196046128501,skat
Siumut,Socialdemokratiet,66,16,11.0,0.6875,skat
Siumut,Socialistisk Folkeparti,66,14,7.0,0.5,skat
Siumut,Venstre,66,32,15.0,0.46875,skat
Socialdemokratiet,Socialdemokratiet,66,6178,6160.0,0.9970864357397216,skat
Socialdemokratiet,Socialistisk Folkeparti,66,9597,7870.0,0.8200479316453059,skat
Socialdemokratiet,Uden for Folketingsgrupperne,66,13,13.0,1.0,skat
Socialdemokratiet,Venstre,66,24867,14811.0,0.5956086379539148,skat
Socialistisk Folkeparti,Socialistisk Folkeparti,66,3181,3022.0,0.9500157183275699,skat
Socialistisk Folkeparti,Uden for Folketingsgrupperne,66,7,7.0,1.0,skat
Socialistisk Folkeparti,Venstre,66,18517,7918.0,0.4276070637792299,skat
Uden for Folketingsgrupperne,Venstre,66,16,16.0,1.0,skat
Venstre,Venstre,66,23156,23139.0,0.999265849024011,skat
Dansk Folkeparti,Dansk Folkeparti,67,25911,25911.0,1.0,skat
Dansk Folkeparti,Det Konservative Folkeparti,67,33597,33080.0,0.9846117212846385,skat
Dansk Folkeparti,Enhedslisten,67,6302,2047.0,0.3248175182481752,skat
Dansk Folkeparti,Inuit Ataqatigiit,67,18,18.0,1.0,skat
Dansk Folkeparti,Liberal Alliance,67,3374,2827.0,0.8378778897451097,skat
Dansk Folkeparti,Radikale Venstre,67,13767,8478.0,0.6158204401830464,skat
Dansk Folkeparti,Sambandsflokkurin,67,82,82.0,1.0,skat
Dansk Folkeparti,Siumut,67,223,223.0,1.0,skat
Dansk Folkeparti,Socialdemokratiet,67,81278,49754.0,0.6121459681586653,skat
Dansk Folkeparti,Socialistisk Folkeparti,67,40040,23678.0,0.5913586413586414,skat
Dansk Folkeparti,Uden for Folketingsgrupperne,67,1020,812.0,0.796078431372549,skat
Dansk Folkeparti,Venstre,67,93009,91559.0,0.9844101108494877,skat
Det Konservative Folkeparti,Det Konservative Folkeparti,67,9285,9285.0,1.0,skat
Det Konservative Folkeparti,Enhedslisten,67,3834,1329.0,0.34663536776212833,skat
Det Konservative Folkeparti,Inuit Ataqatigiit,67,9,9.0,1.0,skat
Det Konservative Folkeparti,Liberal Alliance,67,2054,1769.0,0.8612463485881208,skat
Det Konservative Folkeparti,Radikale Venstre,67,8399,5269.0,0.6273365876890106,skat
Det Konservative Folkeparti,Sambandsflokkurin,67,46,46.0,1.0,skat
Det Konservative Folkeparti,Siumut,67,135,135.0,1.0,skat
Det Konservative Folkeparti,Socialdemokratiet,67,49572,31073.0,0.6268256273702897,skat
