party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Det Konservative Folkeparti,Socialdemokratiet,70,46980,36692.0,0.7810131971051512,retspolitik
Det Konservative Folkeparti,Socialistisk Folkeparti,70,18655,10599.0,0.568158670597695,retspolitik
Det Konservative Folkeparti,Uden for Folketingsgrupperne,70,4292,2626.0,0.6118359739049394,retspolitik
Det Konservative Folkeparti,Venstre,70,46828,41994.0,0.8967711625523191,retspolitik
Enhedslisten,Enhedslisten,70,9271,9216.0,0.9940675223816201,retspolitik
Enhedslisten,Frie Grønne,70,1540,1294.0,0.8402597402597403,retspolitik
Enhedslisten,Kristendemokraterne,70,562,378.0,0.6725978647686833,retspolitik
Enhedslisten,Liberal Alliance,70,2625,1267.0,0.4826666666666667,retspolitik
Enhedslisten,Moderaterne,70,5,0.0,0.0,retspolitik
Enhedslisten,Nye Borgerlige,70,5174,1880.0,0.36335523772709705,retspolitik
Enhedslisten,Radikale Venstre,70,23369,19041.0,0.8147973811459626,retspolitik
Enhedslisten,Sambandsflokkurin,70,56,24.0,0.42857142857142855,retspolitik
Enhedslisten,Socialdemokratiet,70,58162,35975.0,0.6185309996217462,retspolitik
Enhedslisten,Socialistisk Folkeparti,70,23019,19289.0,0.8379599461314566,retspolitik
Enhedslisten,Uden for Folketingsgrupperne,70,5000,3223.0,0.6446,retspolitik
Enhedslisten,Venstre,70,58104,26058.0,0.44847170590665014,retspolitik
Frie Grønne,Frie Grønne,70,81,81.0,1.0,retspolitik
Frie Grønne,Kristendemokraterne,70,19,8.0,0.42105263157894735,retspolitik
Frie Grønne,Liberal Alliance,70,188,108.0,0.574468085106383,retspolitik
Frie Grønne,Moderaterne,70,1,0.0,0.0,retspolitik
Frie Grønne,Nye Borgerlige,70,283,134.0,0.4734982332155477,retspolitik
Frie Grønne,Radikale Venstre,70,1885,1489.0,0.789920424403183,retspolitik
Frie Grønne,Sambandsflokkurin,70,6,4.0,0.6666666666666666,retspolitik
Frie Grønne,Socialdemokratiet,70,3881,1866.0,0.4808039165163618,retspolitik
